,ret_1m,ret_3m,ret_5m,ret_15m,ret_30m,ret_60m,dist_ema_10,dist_ema_30,dist_ema_60,atr_14_pct,parkinson_vol_15m,hl_spread,stoch_pos_60m,taker_buy_ratio,ofi_1m,ofi_3m,ofi_5m,ofi_15m,rel_trade_intensity,vol_zscore_30m,dist_vwap_24h,wick_ratio,lower_wick_ratio,upper_wick_ratio,tau_vol,ret_vs_btc_1m,ret_vs_btc_5m,ret_vs_btc_15m,ofi_vs_btc_5m,beta_residual_1m,cvd_divergence_15m,funding_velocity_1h,dist_poc_daily,cross_lead_lag_sol_5m,spread_spike_ratio,depth_imbalance_ratio,whale_burst_intensity,garman_klass_ratio
3506360,-9.3314615e-05,0.00058462674,0.00069432036,0.000491203,-0.00153949,-0.0023639991,0.00018210578,-0.0002677889,-0.0010841816,0.0004761808,0.00032170702,0.00023533708,0.37771735,0.5818538,0.16370766,-0.11180824,-0.06925733,-0.11542976,1.0237329,-0.36327884,0.009407029,0.6034483,0.37931034,0.22413793,0.82039386,0.0,0.0,0.0,0.0,0.0,-0.1645106,0.0011831004,0.009407029,0.0,0.4117362,-0.11542976,1.0008819,0.98190004
3506361,8.115072e-05,0.00040182486,0.00041806698,0.00016231461,-0.001163064,-0.0023476554,0.00021539346,-0.00017461946,-0.0009702616,0.00048019938,0.00030713785,0.0003083477,0.39583328,0.7719871,0.5439742,0.1827626,0.016983112,-0.115439385,1.2224745,-0.20877579,0.009489883,0.7368421,0.0,0.7368421,0.7219156,0.0,0.0,0.0,0.0,0.0,-0.13166942,0.0008190782,0.009489883,0.0,0.54228073,-0.115439385,1.1998004,0.9831487
3506362,-0.0003042905,-0.00031645826,0.00036133183,-0.00011768095,-0.0014548608,-0.0025502976,-7.2788745e-05,-0.00044797666,-0.0012325294,0.00047019945,0.0003083808,0.00030844155,0.32789853,0.34634417,-0.30731165,0.22837903,0.019184154,-0.104594134,0.9501463,-0.4511148,0.009185441,0.0,0.0,0.0,0.8696419,0.0,0.0,0.0,0.0,0.0,-0.09282658,0.0005387822,0.009185441,0.0,0.5346833,-0.104594134,0.8859205,0.9718741
3506363,0.0002150974,-8.115072e-06,0.00031253044,-0.00026772785,-0.0016931919,-0.0022832437,0.00011641854,-0.00021794823,-0.0009843629,0.0004634323,0.00030297512,0.00025562683,0.38894093,0.39972073,-0.20055857,0.15091497,0.06479675,-0.11898139,1.038286,-0.45681566,0.009401003,0.15873016,0.0,0.15873016,0.9886107,0.0,0.0,0.0,0.0,0.0,-0.092215,0.0004966949,0.009401003,0.0,0.45957565,-0.11898139,0.965567,0.97627825
3506364,7.303624e-05,-1.6228827e-05,-2.84001e-05,-0.0005393262,-0.0018709529,-0.0020124065,0.00015501007,-0.00013557899,-0.000881543,0.00041355198,0.00029840108,8.520272e-05,0.40581065,0.5443478,0.0886957,-0.18236448,0.14811502,-0.123028375,0.7539057,-0.5459315,0.009471221,0.1904762,0.04761905,0.14285715,1.0,0.0,0.0,0.0,0.0,0.0,-0.06914798,0.00022967158,0.009471221,0.0,0.15513702,-0.123028375,0.6725487,0.986256
3506365,0.00010143181,0.0003896104,0.00016635896,0.0003408925,-0.0015068782,-0.0020728074,0.00020981916,-3.1957064e-05,-0.0007546395,0.00040655542,0.00027536394,0.00025152537,0.42924082,0.84483594,0.6896719,0.2890577,0.27225533,-0.057490177,1.116176,-0.34764367,0.009568295,0.5967742,0.24193548,0.3548387,1.0,0.0,0.0,0.0,0.0,0.0,-0.09156623,0.0010762279,0.009568295,0.0,0.46011582,-0.057490177,1.0065238,1.0511565
3506366,0.00037323122,0.0005477718,0.00045846435,0.0007061287,-0.0010977926,-0.0015467466,0.0004770547,0.00031923826,-0.00036918017,0.0004078521,0.00027693997,0.00039742404,0.5154639,0.8595821,0.7191643,0.62665296,0.34200844,0.027242156,1.5439913,-0.16189227,0.009941154,0.06122449,0.0,0.06122449,1.0,0.0,0.0,0.0,0.0,0.0,-0.043253586,0.001413914,0.009941154,0.0,0.7241274,0.027242156,1.3907028,1.0303588
3506367,-0.00014193715,0.00033269633,0.0006209416,0.00044635066,-0.0014418267,-0.0017531358,0.00027411498,0.00016581804,-0.000494317,0.0004122556,0.00027250653,0.00020279616,0.48266163,0.47887284,-0.042254344,0.5508786,0.39354348,0.03585088,1.0519222,-0.45265403,0.00979452,0.3,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.00875457,0.0011165768,0.00979452,0.0,0.37606642,0.03585088,0.93661153,1.0242188
3506368,-7.706254e-05,0.00015416072,0.00032866307,0.00042608622,-0.0011708796,-0.0017896476,0.00016120168,8.3016916e-05,-0.0005526193,0.00038563213,0.0002719062,8.1124716e-05,0.4648547,0.26153436,-0.47693127,0.29320443,0.36886516,0.028822241,1.3263203,-0.48970664,0.009696756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.013760613,0.001053695,0.009696756,0.0,0.1529656,0.028822241,1.227427,1.0228626
3506369,4.056236e-06,-0.00021493342,0.00025966542,0.0008200282,-0.0011668281,-0.0019108771,0.00013520749,8.1455386e-05,-0.0005305891,0.00034014296,0.00026261067,4.056219e-06,0.4657919,0.56496304,0.12992615,-0.19435601,0.3852825,0.10637946,0.75408095,-0.61702204,0.009637826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.024559952,0.001417405,0.009637826,0.0,0.1,0.10637946,0.700411,1.0384951
3506370,0.00024337316,0.00017034877,0.00040162922,0.0012627698,-0.00019461327,-0.0018902138,0.0003097534,0.00030388404,-0.0002779265,0.0003264462,0.00024615615,0.0002514244,0.5434146,0.9225648,0.84512955,0.09126858,0.35267338,0.14240792,0.80856764,-0.50067997,0.009842507,0.016129032,0.0,0.016129032,1.0,0.0,0.0,0.0,0.0,0.0,0.016797882,0.0017528032,0.009842507,0.0,0.49369958,0.14240792,0.75125873,1.0137794
3506371,-2.4331393e-05,0.00022309297,4.0553473e-06,0.0008807819,3.649931e-05,-0.0016033362,0.0002335088,0.00026150537,-0.00029234416,0.0002653345,0.00023680482,8.921728e-05,0.5499002,0.7707305,0.54146105,0.59564847,0.13118242,0.14235228,0.96147776,-0.48566517,0.009805462,0.6818182,0.6818182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.054501154,0.0013280495,0.009805462,0.0,0.18321247,0.14235228,0.8905483,1.0275667
3506372,4.055331e-06,0.00022309205,0.00015006916,0.0011327143,0.0018363682,-0.0013809525,0.00019436303,0.00024842448,-0.00027884054,0.00021898698,0.00018593004,1.2165943e-05,0.55089813,0.7100619,0.4201238,0.63057,0.2364414,0.1820774,0.8655323,-0.7095307,0.009743387,0.6666667,0.0,0.6666667,1.0,0.0,0.0,0.0,0.0,0.0,0.069287926,0.0015629089,0.009743387,0.0,0.1,0.1820774,0.8157398,0.9483265
3506373,-0.00034875705,-0.00036902612,-0.000121687066,0.00051953114,0.0009339191,-0.0018181597,-0.00012638138,-9.394116e-05,-0.000606939,0.00021268852,0.00017301434,0.000494921,0.48041233,0.44231626,-0.11536745,0.23108292,0.36760807,0.22655053,0.5191236,-0.68849456,0.009358881,0.30327868,0.29508197,0.008196721,1.0,0.0,0.0,0.0,0.0,0.0,0.17464413,0.00095072895,0.009358881,0.0,1.25552,0.22655053,0.48136672,0.8852448
3506374,8.113459e-05,-0.0002635965,-4.461841e-05,0.00018662923,0.0014827815,-0.0019594508,-3.7028796e-05,-1.1987486e-05,-0.00050862134,0.00022339175,0.00015904006,0.00038535803,0.50103086,0.14136638,-0.7172673,-0.323626,0.035273116,0.2130152,0.9652981,-0.38600415,0.009416753,0.7894737,0.6631579,0.12631579,0.81668025,0.0,0.0,0.0,0.0,0.0,0.19435444,0.00060106674,0.009416753,0.0,1.0024214,0.2130152,0.8789756,0.9170498
3506375,4.4620403e-05,-0.0002230423,-0.00024331393,0.00032460288,0.0008159653,-0.0014419318,6.209952e-06,3.0527004e-05,-0.00044881657,0.00020686717,0.00015525769,7.7068165e-05,0.5187891,0.6844896,0.36897922,-0.25891113,-0.047675334,0.22453868,1.0370048,-0.8949765,0.009409792,0.36842105,0.31578946,0.05263158,0.7479169,0.0,0.0,0.0,0.0,0.0,0.19208978,0.000687152,0.009409792,0.0,0.21889131,0.22453868,0.9559613,0.9062984
3506376,-0.0005475896,-0.00042189984,-0.0007664575,-0.0003042905,-0.00014202528,-0.0018917068,-0.00044299336,-0.0004837355,-0.00096353085,0.00023654917,0.00018535988,0.0007224026,0.3867521,0.418598,-0.162804,-0.2660246,-0.16725543,0.1478787,0.6127823,-0.56716317,0.008747111,0.23595506,0.0,0.23595506,0.8112261,0.0,0.0,0.0,0.0,0.0,0.17829837,7.10731e-05,0.008747111,0.0,2.045483,0.1478787,0.559121,0.87512267
3506377,4.87013e-05,-0.00045431682,-0.00072184595,4.87013e-05,-6.8985384e-05,-0.0015721231,-0.00032264338,-0.00040700092,-0.0008849071,0.00024204527,0.00018637253,0.000332776,0.3995726,0.42676926,-0.1464615,-0.045906693,-0.20548218,0.1497462,0.940489,0.5577994,0.008769833,0.85365856,0.6585366,0.19512194,0.7966456,0.0,0.0,0.0,0.0,0.0,0.14487611,0.00044930223,0.008769833,0.0,0.93509036,0.1497462,0.8843225,0.9167724
3506378,-8.928137e-05,-0.0005881518,-0.00046246714,-0.00025562683,-0.00052328623,-0.002077739,-0.000337031,-0.00046424495,-0.0009422015,0.00027337612,0.00019938436,0.0005235602,0.37606832,0.50004727,9.451767e-05,-0.115490615,-0.18613477,0.16574976,0.49588963,-0.7031605,0.008610939,0.8372093,0.4728682,0.36434108,0.60011995,0.0,0.0,0.0,0.0,0.0,0.19130687,3.3823322e-05,0.008610939,0.0,1.4611577,0.16574976,0.46030137,0.96600497
3506379,0.00053167745,0.00049107143,-1.2169201e-05,0.00020286362,-0.000336572,-0.0014824596,0.00015910392,6.285081e-05,-0.0003975542,0.0002935131,0.0002155854,0.00053545134,0.5160256,0.50579625,0.011592521,-0.062091406,-0.025654532,0.15640317,0.9119657,-0.1465856,0.009070002,0.007575758,0.0,0.007575758,0.67293996,0.0,0.0,0.0,0.0,0.0,0.13611959,0.00048083288,0.009070002,0.0,1.4688307,0.15640317,0.8338485,0.9192207
3506380,7.301609e-05,0.000515397,1.6224876e-05,0.00017444503,0.000515397,-0.0008186722,0.00018991786,0.00012710447,-0.00031392893,0.00028103348,0.00021483119,0.00022308844,0.5352563,0.6388313,0.27766266,0.06835353,-0.041387565,0.10343443,0.57496524,-1.0296535,0.009105565,0.6727273,0.18181819,0.4909091,0.78518355,0.0,0.0,0.0,0.0,0.0,0.085991696,0.00050976523,0.009105565,0.0,0.6450051,0.10343443,0.525858,0.9186738
