trade_id,symbol,direction,market_type,formation_time,U,L,frozen_atr,breakout_time,breakout_price,confirm_time,confirm_price,entry_time,entry_price,units,nominal_size_usdt,initial_sl,final_sl,sl_updates,exit_time,exit_price,exit_reason,bars_held,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,net_pnl_usdt,net_r_multiple
30,SOLUSDT,LONG,spot,2024-01-24 20:15:00+00:00,86.5512,86.4878,0.3648,2024-01-24 20:20:00+00:00,86.97,2024-01-24 20:30:00+00:00,86.6,2024-01-24 20:35:00+00:00,86.6433,104.233854,9031.17,86.4148,86.4148,0,2024-01-24 20:40:00+00:00,86.2852,STOP_LOSS,1,-37.33,7.2249,7.1951,18.0063,-51.75,-2.173
31,SOLUSDT,LONG,spot,2024-01-25 07:05:00+00:00,87.7318,87.6902,0.3557,2024-01-25 07:10:00+00:00,88.1,2024-01-25 07:35:00+00:00,88.02,2024-01-25 07:40:00+00:00,88.064,101.921649,8975.63,87.619,87.619,0,2024-01-25 08:55:00+00:00,87.4876,STOP_LOSS,15,-58.75,7.1805,7.1335,17.8631,-73.06,-1.611
32,BTCUSDT,LONG,spot,2024-01-25 19:40:00+00:00,39881.6196,39850.3664,76.0196,2024-01-25 19:50:00+00:00,39943.33,2024-01-25 20:15:00+00:00,39922.91,2024-01-25 20:20:00+00:00,39942.8715,0.223009,8907.6,39835.1625,39835.1625,0,2024-01-25 20:40:00+00:00,39775.4098,STOP_LOSS,4,-37.35,7.1261,7.0962,17.7592,-51.57,-2.147
33,ETHUSDT,LONG,spot,2024-01-26 01:30:00+00:00,2216.4913,2215.3416,2.5544,2024-01-26 01:35:00+00:00,2219.55,2024-01-26 01:45:00+00:00,2225.5,2024-01-26 01:50:00+00:00,2226.6127,3.796453,8453.23,2214.8307,2214.8307,0,2024-01-26 06:45:00+00:00,2211.5084,STOP_LOSS,59,-57.34,6.7626,6.7167,16.8204,-70.82,-1.583
34,SOLUSDT,LONG,spot,2024-01-26 08:25:00+00:00,87.4881,87.4177,0.2832,2024-01-26 08:30:00+00:00,87.66,2024-01-26 08:45:00+00:00,87.61,2024-01-26 08:50:00+00:00,87.6638,100.22878,8786.44,87.3611,87.7358,7,2024-01-26 09:30:00+00:00,87.6042,TRAILING_STOP,8,-5.97,7.0291,7.0244,17.5639,-20.03,-0.66
35,SOLUSDT,LONG,spot,2024-01-27 00:30:00+00:00,92.3278,92.1906,0.3278,2024-01-27 00:35:00+00:00,92.79,2024-01-27 00:50:00+00:00,92.68,2024-01-27 00:55:00+00:00,92.7363,72.430795,6716.97,92.1251,93.0371,1,2024-01-27 01:40:00+00:00,92.8976,TRAILING_STOP,9,11.68,5.3736,5.3829,13.4515,0.92,0.021
36,BNBUSDT,LONG,spot,2024-01-27 10:40:00+00:00,303.8105,303.7885,0.3252,2024-01-27 10:45:00+00:00,304.1,2024-01-27 11:10:00+00:00,304.0,2024-01-27 11:15:00+00:00,304.0519,28.835605,8767.52,303.7234,303.864,4,2024-01-27 11:55:00+00:00,303.4082,TRAILING_STOP,8,-18.56,7.014,6.9992,17.5072,-32.58,-3.439
37,SOLUSDT,LONG,spot,2024-01-27 12:50:00+00:00,91.9609,91.8657,0.2119,2024-01-27 12:55:00+00:00,92.08,2024-01-27 13:00:00+00:00,92.06,2024-01-27 13:05:00+00:00,92.106,94.839305,8735.27,91.8233,92.148,1,2024-01-27 13:25:00+00:00,92.0098,TRAILING_STOP,4,-9.13,6.9882,6.9809,17.4569,-23.1,-0.861
38,BNBUSDT,LONG,spot,2024-01-28 01:20:00+00:00,305.3795,305.1822,0.466,2024-01-28 01:25:00+00:00,305.9,2024-01-28 01:35:00+00:00,305.9,2024-01-28 01:40:00+00:00,306.0529,28.466994,8712.41,305.089,305.089,0,2024-01-28 02:00:00+00:00,304.6314,STOP_LOSS,4,-40.47,6.9699,6.9376,17.3641,-54.37,-1.982
39,SOLUSDT,LONG,spot,2024-01-29 09:30:00+00:00,96.9921,96.8719,0.3647,2024-01-29 09:35:00+00:00,97.27,2024-01-29 09:55:00+00:00,97.26,2024-01-29 10:00:00+00:00,97.3086,85.805291,8349.6,96.799,97.4432,7,2024-01-29 11:40:00+00:00,97.2971,TRAILING_STOP,20,-0.99,6.6797,6.6789,16.6977,-14.35,-0.328
40,BTCUSDT,LONG,spot,2024-01-30 14:45:00+00:00,43377.1243,43345.6544,101.3501,2024-01-30 14:55:00+00:00,43473.99,2024-01-30 15:00:00+00:00,43463.98,2024-01-30 15:05:00+00:00,43485.712,0.198786,8644.37,43325.3844,43325.3844,0,2024-01-30 15:55:00+00:00,43260.3963,STOP_LOSS,10,-44.79,6.9155,6.8797,17.2216,-58.58,-1.838
41,SOLUSDT,LONG,spot,2024-01-30 17:30:00+00:00,104.6717,104.4109,0.5366,2024-01-30 17:45:00+00:00,104.96,2024-01-30 17:50:00+00:00,104.72,2024-01-30 17:55:00+00:00,104.7624,81.960465,8586.37,104.3036,104.5158,1,2024-01-30 18:15:00+00:00,104.359,TRAILING_STOP,4,-33.06,6.8691,6.8426,17.1232,-46.77,-1.244
42,SOLUSDT,LONG,spot,2024-01-30 18:30:00+00:00,104.6877,104.4767,0.5121,2024-01-30 18:35:00+00:00,105.1,2024-01-30 18:45:00+00:00,104.82,2024-01-30 18:50:00+00:00,104.8724,81.432925,8540.07,104.3743,104.9926,10,2024-01-30 20:10:00+00:00,104.8351,TRAILING_STOP,16,-3.04,6.8321,6.8296,17.0756,-16.7,-0.412
43,BNBUSDT,LONG,spot,2024-02-04 11:40:00+00:00,299.9653,299.8553,0.2744,2024-02-04 11:45:00+00:00,300.2,2024-02-04 12:00:00+00:00,300.1,2024-02-04 12:05:00+00:00,300.15,28.397572,8523.53,299.8004,299.8004,0,2024-02-04 13:35:00+00:00,299.3507,STOP_LOSS,18,-22.7,6.8188,6.8007,17.013,-36.32,-3.658
44,SOLUSDT,LONG,spot,2024-02-08 20:40:00+00:00,102.7607,102.6368,0.3193,2024-02-08 20:45:00+00:00,102.95,2024-02-08 20:50:00+00:00,102.84,2024-02-08 20:55:00+00:00,102.8914,82.490612,8487.58,102.5729,102.8264,6,2024-02-08 21:40:00+00:00,102.6722,TRAILING_STOP,9,-18.08,6.7901,6.7756,16.948,-31.65,-1.205
45,SOLUSDT,LONG,spot,2024-02-13 11:40:00+00:00,113.9289,113.7367,0.4167,2024-02-13 11:55:00+00:00,114.14,2024-02-13 12:00:00+00:00,113.98,2024-02-13 12:05:00+00:00,114.037,74.153519,8456.24,113.6534,113.6534,0,2024-02-13 12:20:00+00:00,113.4829,STOP_LOSS,3,-41.09,6.765,6.7321,16.8509,-54.59,-1.919
46,SOLUSDT,LONG,spot,2024-02-14 03:45:00+00:00,111.6613,111.5839,0.2622,2024-02-14 03:50:00+00:00,111.84,2024-02-14 04:00:00+00:00,111.82,2024-02-14 04:05:00+00:00,111.8759,75.102879,8402.2,111.5314,111.5314,0,2024-02-14 04:25:00+00:00,111.3641,STOP_LOSS,4,-38.44,6.7218,6.691,16.7468,-51.85,-2.004
47,SOLUSDT,LONG,spot,2024-02-14 19:55:00+00:00,116.0385,115.8843,0.4042,2024-02-14 20:05:00+00:00,116.41,2024-02-14 20:15:00+00:00,116.12,2024-02-14 20:20:00+00:00,116.1781,71.879938,8350.87,115.8035,116.1367,4,2024-02-14 21:00:00+00:00,115.9625,TRAILING_STOP,8,-15.5,6.6807,6.6683,16.6785,-28.85,-1.071
48,BTCUSDT,LONG,spot,2024-02-15 16:35:00+00:00,52191.9056,52127.5634,180.7237,2024-02-15 16:40:00+00:00,52344.17,2024-02-15 16:50:00+00:00,52242.6,2024-02-15 16:55:00+00:00,52268.7213,0.159222,8322.31,52091.4186,52091.4186,0,2024-02-15 17:35:00+00:00,52013.2815,STOP_LOSS,8,-40.67,6.6579,6.6253,16.5836,-53.95,-1.911
49,ETHUSDT,LONG,spot,2024-02-15 23:25:00+00:00,2819.1962,2817.1816,5.5219,2024-02-15 23:30:00+00:00,2823.88,2024-02-15 23:55:00+00:00,2822.59,2024-02-16 00:00:00+00:00,2823.9913,2.928089,8268.9,2816.0772,2830.0408,1,2024-02-16 00:20:00+00:00,2825.7957,TRAILING_STOP,4,5.28,6.6151,6.6193,16.5457,-7.95,-0.343
50,ETHUSDT,LONG,spot,2024-02-16 12:10:00+00:00,2825.3677,2822.9507,5.6883,2024-02-16 12:15:00+00:00,2828.55,2024-02-16 12:20:00+00:00,2828.95,2024-02-16 12:25:00+00:00,2830.3645,2.918715,8261.03,2821.813,2837.0829,7,2024-02-16 13:30:00+00:00,2832.8272,TRAILING_STOP,13,7.19,6.6088,6.6146,16.5328,-6.04,-0.242
51,BNBUSDT,LONG,spot,2024-02-16 16:10:00+00:00,359.3651,358.8081,1.602,2024-02-16 16:15:00+00:00,362.2,2024-02-16 16:35:00+00:00,360.2,2024-02-16 16:40:00+00:00,360.3801,22.032022,7939.9,358.4878,358.4878,0,2024-02-16 16:45:00+00:00,357.95,STOP_LOSS,1,-53.54,6.3519,6.3091,15.7995,-66.2,-1.588
52,BNBUSDT,LONG,spot,2024-02-17 07:55:00+00:00,359.0002,358.8652,0.5019,2024-02-17 08:00:00+00:00,359.7,2024-02-17 08:10:00+00:00,359.1,2024-02-17 08:15:00+00:00,359.1795,22.800616,8189.51,358.7648,358.7648,0,2024-02-17 08:20:00+00:00,356.6642,STOP_LOSS,1,-57.35,6.5516,6.5057,16.293,-70.41,-7.447
53,BNBUSDT,LONG,spot,2024-02-18 22:45:00+00:00,351.8276,351.4254,0.8513,2024-02-18 22:50:00+00:00,353.3,2024-02-18 23:15:00+00:00,352.5,2024-02-18 23:20:00+00:00,352.7763,23.016881,8119.81,351.2552,351.2552,0,2024-02-18 23:30:00+00:00,350.7283,STOP_LOSS,2,-47.14,6.4958,6.4581,16.1689,-60.09,-1.716
54,BNBUSDT,LONG,spot,2024-02-19 00:30:00+00:00,351.9448,351.6509,1.2278,2024-02-19 00:35:00+00:00,355.0,2024-02-19 00:50:00+00:00,352.4,2024-02-19 00:55:00+00:00,352.5762,22.861208,8060.32,351.4054,351.4054,0,2024-02-19 01:00:00+00:00,350.8783,STOP_LOSS,1,-38.82,6.4483,6.4172,16.0624,-51.68,-1.931
55,BNBUSDT,LONG,spot,2024-02-19 06:10:00+00:00,351.771,351.7174,0.6712,2024-02-19 06:15:00+00:00,353.0,2024-02-19 06:35:00+00:00,352.0,2024-02-19 06:40:00+00:00,352.0759,22.748367,8009.15,351.5831,353.3452,8,2024-02-19 08:15:00+00:00,352.8152,TRAILING_STOP,19,16.82,6.4073,6.4208,16.0435,3.99,0.356
56,BNBUSDT,LONG,spot,2024-02-20 01:15:00+00:00,352.75,352.5735,1.0286,2024-02-20 01:45:00+00:00,353.4,2024-02-20 01:50:00+00:00,353.2,2024-02-20 01:55:00+00:00,353.2765,22.682234,8013.1,352.3678,354.0727,13,2024-02-20 03:55:00+00:00,353.5416,TRAILING_STOP,24,6.01,6.4105,6.4153,16.0352,-6.81,-0.331
57,ETHUSDT,LONG,spot,2024-02-21 21:50:00+00:00,2915.2847,2911.5036,7.67,2024-02-21 21:55:00+00:00,2927.99,2024-02-21 22:10:00+00:00,2916.34,2024-02-21 22:15:00+00:00,2917.7882,2.743981,8006.35,2909.9696,2963.812,17,2024-02-22 00:00:00+00:00,2959.3663,TRAILING_STOP,21,114.09,6.4051,6.4964,16.1838,101.19,4.717
58,ETHUSDT,LONG,spot,2024-02-22 15:45:00+00:00,2972.0991,2970.3629,11.5409,2024-02-22 15:50:00+00:00,2983.21,2024-02-22 16:15:00+00:00,2977.69,2024-02-22 16:20:00+00:00,2979.1888,2.721053,8106.53,2968.0547,2968.0547,0,2024-02-22 16:25:00+00:00,2963.6027,STOP_LOSS,1,-42.41,6.4852,6.4513,16.1494,-55.35,-1.827
59,BNBUSDT,LONG,spot,2024-02-22 17:50:00+00:00,379.9041,379.6366,0.7575,2024-02-22 17:55:00+00:00,380.9,2024-02-22 18:05:00+00:00,380.4,2024-02-22 18:10:00+00:00,380.5902,21.155924,8051.74,379.4851,383.1584,18,2024-02-22 20:30:00+00:00,382.5836,TRAILING_STOP,28,42.17,6.4414,6.4751,16.1667,29.26,1.251
60,SOLUSDT,LONG,spot,2024-02-23 11:15:00+00:00,102.4638,102.3295,0.2749,2024-02-23 11:20:00+00:00,102.62,2024-02-23 11:25:00+00:00,102.55,2024-02-23 11:30:00+00:00,102.6013,78.75829,8080.7,102.2745,102.2745,0,2024-02-23 12:10:00+00:00,102.1211,STOP_LOSS,8,-37.82,6.4646,6.4343,16.1047,-50.72,-1.971
61,BNBUSDT,LONG,spot,2024-02-26 06:55:00+00:00,386.1871,385.8547,0.6891,2024-02-26 07:00:00+00:00,387.9,2024-02-26 07:35:00+00:00,386.5,2024-02-26 07:40:00+00:00,386.5932,20.772452,8030.49,385.7169,387.7409,5,2024-02-26 08:40:00+00:00,387.1592,TRAILING_STOP,12,11.76,6.4244,6.4338,16.0786,-1.1,-0.06
62,ETHUSDT,LONG,spot,2024-02-28 03:40:00+00:00,3243.8805,3242.4169,4.2632,2024-02-28 03:50:00+00:00,3249.5,2024-02-28 04:00:00+00:00,3250.0,2024-02-28 04:05:00+00:00,3251.625,2.46935,8029.4,3241.5643,3258.863,3,2024-02-28 04:35:00+00:00,3253.9747,TRAILING_STOP,6,5.8,6.4235,6.4282,16.0675,-7.05,-0.284
63,SOLUSDT,LONG,spot,2024-02-28 18:45:00+00:00,112.7069,112.2002,1.649,2024-02-28 19:00:00+00:00,113.97,2024-02-28 19:05:00+00:00,112.73,2024-02-28 19:10:00+00:00,112.7764,44.723643,5043.77,111.8704,111.8704,0,2024-02-28 19:35:00+00:00,111.7026,STOP_LOSS,5,-48.02,4.035,3.9966,10.0155,-56.05,-1.383
64,SOLUSDT,LONG,spot,2024-03-02 12:25:00+00:00,129.1516,129.0098,0.5544,2024-03-02 12:30:00+00:00,129.97,2024-03-02 13:05:00+00:00,129.2,2024-03-02 13:10:00+00:00,129.2746,61.627938,7966.93,128.899,128.899,0,2024-03-02 13:30:00+00:00,128.7056,STOP_LOSS,4,-35.07,6.3735,6.3455,15.8813,-47.79,-2.064
65,ETHUSDT,LONG,spot,2024-03-02 17:00:00+00:00,3418.5741,3416.5599,5.7876,2024-03-02 17:05:00+00:00,3428.71,2024-03-02 17:15:00+00:00,3422.68,2024-03-02 17:20:00+00:00,3424.3913,2.312709,7919.62,3415.4023,3415.4023,0,2024-03-02 17:55:00+00:00,3410.2792,STOP_LOSS,7,-32.64,6.3357,6.3096,15.7903,-45.28,-2.178
66,SOLUSDT,LONG,spot,2024-03-02 21:10:00+00:00,129.2326,129.015,0.4864,2024-03-02 21:15:00+00:00,129.59,2024-03-02 21:30:00+00:00,129.51,2024-03-02 21:35:00+00:00,129.5648,60.7788,7874.79,128.9177,128.9177,0,2024-03-02 21:40:00+00:00,128.7243,STOP_LOSS,1,-51.08,6.2998,6.259,15.673,-63.64,-1.618
67,SOLUSDT,LONG,spot,2024-03-03 01:15:00+00:00,129.4573,129.1934,0.6864,2024-03-03 01:20:00+00:00,130.18,2024-03-03 01:25:00+00:00,130.05,2024-03-03 01:30:00+00:00,130.125,36.908663,4802.74,129.0561,129.0561,0,2024-03-03 02:20:00+00:00,128.8625,STOP_LOSS,10,-46.6,3.8422,3.8049,9.5356,-54.25,-1.375
68,SOLUSDT,LONG,spot,2024-03-03 14:30:00+00:00,128.8025,128.6832,0.4608,2024-03-03 14:35:00+00:00,129.38,2024-03-03 14:45:00+00:00,129.03,2024-03-03 14:50:00+00:00,129.1145,60.086837,7758.08,128.591,128.591,0,2024-03-03 14:55:00+00:00,128.3982,STOP_LOSS,1,-43.04,6.2065,6.172,15.4516,-55.42,-1.762
