trade_id,symbol,direction,market_type,pullback_mode,formation_time,U,L,frozen_atr,breakout_time,breakout_price,confirm_time,confirm_price,low_distance_to_u,high_distance_to_l,entry_time,entry_price,units,nominal_size_usdt,initial_sl,final_sl,sl_updates,exit_time,exit_price,exit_reason,bars_held,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,net_pnl_usdt,net_r_multiple
196,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-12-07 14:35:00+00:00,3992.6388,3991.981,5.6288,2024-12-07 14:35:00+00:00,3993.8,2024-12-07 14:40:00+00:00,4001.93,0.361184,0.0,2024-12-07 14:45:00+00:00,4003.931,1.363915,5461.02,3990.8552,3990.8552,0,2024-12-07 15:00:00+00:00,3984.8689,STOP_LOSS,3,-26.0,4.3688,4.348,10.883,-34.72,-1.947
197,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-12-08 02:20:00+00:00,752.6206,751.9586,1.9114,2024-12-08 02:20:00+00:00,754.4,2024-12-08 02:25:00+00:00,753.94,0.089363,0.0,2024-12-08 02:30:00+00:00,754.317,7.19413,5426.65,751.5763,754.4662,5,2024-12-08 03:50:00+00:00,753.3345,TRAILING_STOP,16,-7.07,4.3413,4.3357,10.8427,-15.75,-0.799
198,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-12-13 09:05:00+00:00,706.5437,705.6869,3.5348,2024-12-13 09:05:00+00:00,714.49,2024-12-13 09:35:00+00:00,708.14,0.116302,0.0,2024-12-13 09:40:00+00:00,708.4841,7.637528,5411.07,704.9799,717.7605,25,2024-12-13 13:00:00+00:00,716.6839,TRAILING_STOP,40,62.63,4.3289,4.379,10.9161,53.92,2.015
199,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-12-13 16:40:00+00:00,715.0008,713.7984,2.5595,2024-12-13 16:40:00+00:00,715.9,2024-12-13 17:00:00+00:00,715.62,0.189185,0.0,2024-12-13 17:05:00+00:00,715.9878,7.632038,5464.45,713.2865,715.4922,3,2024-12-13 17:35:00+00:00,714.419,TRAILING_STOP,6,-11.97,4.3716,4.362,10.9109,-20.71,-1.004
200,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-12-19 14:05:00+00:00,700.8105,700.2932,1.738,2024-12-19 14:05:00+00:00,702.98,2024-12-19 14:30:00+00:00,703.18,0.059504,0.0,2024-12-19 14:35:00+00:00,703.5416,7.645901,5379.21,699.9456,699.9456,0,2024-12-19 14:40:00+00:00,698.8957,STOP_LOSS,1,-35.52,4.3034,4.2749,10.7051,-44.1,-1.604
201,ETHUSDT,LONG,spot,STRICT_SUPPORT,2024-12-23 08:05:00+00:00,3299.4599,3296.5079,10.9761,2024-12-23 08:05:00+00:00,3305.0,2024-12-23 08:20:00+00:00,3303.52,0.550064,0.0,2024-12-23 08:25:00+00:00,3305.1618,1.633895,5400.29,3294.3127,3294.3127,0,2024-12-23 08:30:00+00:00,3289.3713,STOP_LOSS,1,-25.8,4.3202,4.2996,10.7619,-34.42,-1.942
202,SOLUSDT,LONG,spot,STRICT_SUPPORT,2024-12-23 08:10:00+00:00,182.4984,182.1746,0.8487,2024-12-23 08:10:00+00:00,182.85,2024-12-23 08:20:00+00:00,183.16,0.071613,0.0,2024-12-23 08:25:00+00:00,183.2516,21.876991,4008.99,182.0049,184.7633,4,2024-12-23 09:25:00+00:00,184.4862,TRAILING_STOP,12,27.01,3.2072,3.2288,8.0585,20.57,0.754
203,BNBUSDT,LONG,spot,STRICT_SUPPORT,2024-12-24 07:20:00+00:00,691.8733,691.036,2.2112,2024-12-24 07:20:00+00:00,693.01,2024-12-24 07:50:00+00:00,692.04,0.086711,0.0,2024-12-24 07:55:00+00:00,692.386,7.779733,5386.58,690.5938,690.5938,0,2024-12-24 08:20:00+00:00,689.5579,STOP_LOSS,5,-22.0,4.3093,4.2917,10.7402,-30.6,-2.195
204,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-12-25 07:10:00+00:00,98171.4088,98121.2829,145.4599,2024-12-25 07:10:00+00:00,98207.66,2024-12-25 07:15:00+00:00,98308.2,8.821168,0.0,2024-12-25 07:20:00+00:00,98357.3541,0.054457,5356.28,98092.1909,98092.1909,0,2024-12-25 07:25:00+00:00,97945.0526,STOP_LOSS,1,-22.45,4.285,4.2671,10.6789,-31.0,-2.147
205,BTCUSDT,LONG,spot,STRICT_SUPPORT,2024-12-25 22:55:00+00:00,98800.7024,98728.7684,186.1119,2024-12-25 22:55:00+00:00,98811.16,2024-12-25 23:00:00+00:00,99150.3,10.457558,0.0,2024-12-25 23:05:00+00:00,99199.8852,0.052911,5248.8,98691.546,99534.2047,2,2024-12-26 00:20:00+00:00,99384.9034,TRAILING_STOP,15,9.79,4.199,4.2069,10.5123,1.38,0.051
