symbol,mode,leverage,entry_time,exit_time,entry_price,exit_price,margin,notional,coins,realized_pnl,pnl_on_margin,fees_paid,exit_reason,tp1_hit,tp2_hit,equity_before,equity_after
LEVERUSDT,MAKER,5.0,2025-08-30 14:40:00,2025-08-31 14:41:00,0.0001925663702758928,0.00016803840663690624,15631.245387678042,78156.2269383902,405866438.8097183,9925.805778085061,63.49977581382912,29.271475324674135,TIME_EXIT,True,False,78156.2269383902,88082.03271647527
LEVERUSDT,MAKER,5.0,2025-09-03 06:47:00,2025-09-03 07:54:00,0.00021352067812632905,0.00024554877984527836,17616.406543295056,88082.03271647528,412522260.08930963,-13250.18018153936,-75.2149999999999,37.875274068084366,STOP_LOSS,False,False,88082.03271647527,74831.85253493591
BNTUSDT,MAKER,5.0,2026-04-19 23:19:00,2026-04-20 23:20:00,0.308063080484527,0.316,14966.370506987183,74831.85253493591,242910.81040038637,-1958.2818853104764,-13.084547682393904,30.318333724291605,FINAL_BAR,False,False,74831.85253493591,72873.57064962544
INJUSDT,MAKER,5.0,2026-05-13 15:22:00,2026-05-14 15:23:00,5.545383911531276,5.104695932132352,14574.714129925089,72873.57064962544,13141.30307517383,5763.223113467146,39.54261512158227,27.99118540007673,TIME_EXIT,True,False,72873.57064962544,78636.79376309259
MRVLUSDT,MAKER,5.0,2026-06-03 09:21:00,2026-06-03 22:00:00,325.1763555227756,293.4265519896743,15727.358752618518,78636.79376309259,241.82814164538726,7648.076867708009,48.629124495774896,29.91911830803383,TIME_EXIT,True,False,78636.79376309259,86284.8706308006
AVGOUSDT,MAKER,5.0,2026-06-04 13:52:00,2026-06-05 13:53:00,406.8739374655195,404.0,17256.97412616012,86284.8706308006,212.06782417247555,575.077610801178,3.3324359565991863,34.39205431929615,FINAL_BAR,False,False,86284.8706308006,86859.94824160177
SPCXUSDT,MAKER,5.0,2026-06-16 05:52:00,2026-06-17 05:53:00,208.9905244824857,204.46,17371.989648320356,86859.94824160179,415.61668145811564,1848.5941636889488,10.64123454544934,34.36738698650562,FINAL_BAR,False,False,86859.94824160177,88708.54240529072
KORUUSDT,MAKER,5.0,2026-06-23 06:04:00,2026-06-23 14:20:00,820.6855496365106,791.9615553992327,17741.708481058144,88708.54240529072,108.09078147480551,3069.936527019897,17.303500000000007,34.86245716527925,BREAK_EVEN,True,False,88708.54240529072,91778.47893231061
KORUUSDT,MAKER,5.0,2026-06-25 14:03:00,2026-06-25 22:00:00,797.6838682410647,814.56,18355.69578646212,91778.47893231061,115.05620532942082,-1978.8034131315003,-10.780323645322817,37.09973230908872,FINAL_BAR,False,False,91778.47893231061,89799.6755191791
SKHYNIXUSDT,MAKER,5.0,2026-06-25 14:06:00,2026-06-26 14:00:00,1839.5798630391942,1764.45,18355.69578646212,91778.47893231061,49.89099999207546,3712.3422655193976,20.224470424364746,35.961730773665636,FINAL_BAR,False,False,91778.47893231061,93512.0177846985
SKHYUSDT,MAKER,5.0,2026-07-15 09:50:00,2026-07-16 09:51:00,181.49455537906033,164.654784944404,18702.403556939702,93512.01778469852,515.2331847607993,8640.739026285179,46.20122221177797,35.66952540354166,TIME_EXIT,True,False,93512.0177846985,102152.75681098369
KORUUSDT,MAKER,5.0,2026-07-15 10:49:00,2026-07-16 10:50:00,23.299553136213138,20.45635923790714,18702.403556939702,93512.01778469852,4013.4682943493126,11375.945972137779,60.826117549562916,35.1225934007717,TIME_EXIT,True,False,93512.0177846985,113528.70278312147
SOXSUSDT,MAKER,5.0,2026-07-17 17:15:00,2026-07-18 14:00:00,51.890978919940316,55.02,22705.740556624296,113528.70278312148,2187.831201995217,-6892.550585758737,-30.355982305751606,46.780635103379666,FINAL_BAR,False,False,113528.70278312147,106636.15219736272
ONEUSDT,MAKER,5.0,2026-07-21 20:15:00,2026-07-22 20:16:00,0.0015093784508465715,0.0013328042120166702,21327.230439472547,106636.15219736274,70649049.04237454,12434.642558246454,58.30406621964544,40.15950046720236,TIME_EXIT,True,False,106636.15219736272,119070.79475560918
NILUSDT,MAKER,5.0,2026-07-27 15:53:00,2026-07-28 15:54:00,0.04134538856550638,0.03656029739813451,23814.158951121837,119070.79475560918,2879905.0846252665,13735.736187084123,57.678863298412054,44.87219622558173,TIME_EXIT,True,False,119070.79475560918,132806.5309426933
SKHYNIXUSDT,MAKER,5.0,2026-07-31 13:52:00,2026-08-01 07:20:00,1146.8774075916867,1088.96,26561.30618853866,132806.5309426933,115.79836699510197,6654.959955573906,25.05509295489977,51.781264133135906,FINAL_BAR,False,False,132806.5309426933,139461.4908982672
UAIUSDT,MAKER,5.0,2026-08-02 13:22:00,2026-08-03 09:59:00,0.5239309401624425,0.4186425281999021,27892.29817965344,139461.4908982672,266182.9646003112,27975.802234215407,100.29938033081433,50.1794000324573,TIME_EXIT,True,True,139461.4908982672,167437.2931324826
PTBUSDT,MAKER,5.0,2026-08-04 02:11:00,2026-08-04 13:59:00,0.000884022975056311,0.000800872237142738,33487.45862649652,167437.2931324826,189403780.05652747,15685.23897088242,46.83914400859215,63.82510443792897,TIME_EXIT,True,False,167437.2931324826,183122.532103365
龙虾USDT,MAKER,5.0,2026-08-11 06:22:00,2026-08-12 02:39:00,0.025783266378826695,0.02051220882297842,36624.506420673,183122.532103365,7102379.0939749135,37371.287384751515,102.03901987237973,65.76160304378693,TIME_EXIT,True,True,183122.532103365,220493.8194881165
ONEUSDT,MAKER,5.0,2026-08-13 11:35:00,2026-08-13 17:19:00,0.0007829094398451028,0.000755,44098.76389762331,220493.81948811654,281633875.2177274,7773.618219676832,17.62774629629877,86.62547905550015,FINAL_BAR,False,False,220493.8194881165,228267.43770779335
GASUSDT,MAKER,5.0,2026-08-27 05:20:00,2026-08-28 05:21:00,1.31506508919054,1.29,45653.48754155867,228267.43770779338,173578.81338656665,4260.331617727091,9.33188644974578,90.43682139529287,FINAL_BAR,False,False,228267.43770779335,232527.76932552044
VVVUSDT,MAKER,5.0,2026-09-09 13:48:00,2026-09-10 06:00:00,25.422351739811823,23.529390798040726,46505.55386510409,232527.76932552046,9146.587684151114,17224.584955499733,37.03769447722753,89.54828108289168,TIME_EXIT,True,False,232527.76932552044,249752.35428102018
ARKUSDT,MAKER,5.0,2026-09-14 10:39:00,2026-09-15 06:40:00,0.16458967801108662,0.1524,49950.47085620404,249752.3542810202,1517424.16231106,18400.710385491206,36.83791177557191,96.20155932344515,FINAL_BAR,False,False,249752.35428102018,268153.0646665114
BRUSDT,MAKER,5.0,2026-09-20 19:05:00,2026-09-20 22:39:00,1.115575210452895,1.15903,53630.612933302276,268153.0646665114,240372.0180888997,-10554.665748024448,-19.680300430559615,109.35028895841776,FINAL_BAR,False,False,268153.0646665114,257598.39891848693
BTWUSDT,MAKER,5.0,2026-09-21 20:48:00,2026-09-21 21:06:00,0.7612511926136851,0.8754388715057378,51519.679783697386,257598.39891848693,338388.17123431596,-38750.52714930798,-75.21499999999997,110.76731153494939,STOP_LOSS,False,False,257598.39891848693,218847.87176917895
ONEUSDT,MAKER,5.0,2026-09-22 06:05:00,2026-09-22 14:01:00,0.003911412221917329,0.003774512794150222,43769.57435383579,218847.87176917895,55951114.163544305,7573.668298315973,17.303499999999993,86.00721360528733,BREAK_EVEN,True,False,218847.87176917895,226421.54006749493
PTBUSDT,MAKER,5.0,2026-09-22 07:01:00,2026-09-22 14:11:00,0.000972406796495332,0.0009937,43769.57435383579,218847.87176917895,225057941.3450547,-4880.702135018613,-11.150901527080736,88.49758961675195,FINAL_BAR,False,False,218847.87176917895,221540.8379324763
COTIUSDT,MAKER,5.0,2026-09-22 01:55:00,2026-09-22 14:54:00,0.014457744093328907,0.015346,43769.57435383579,218847.87176917895,15137069.127552185,-13535.819329157,-30.925179257473808,90.22826692011895,FINAL_BAR,False,False,218847.87176917895,208005.0186033193
