trade_id,symbol,entry_time,exit_time,entry_price,exit_price,units,notional_entry_usd,notional_exit_usd,gross_pnl_usd,total_fee_usd,net_pnl_usd,net_ret_pct,duration_bars,exit_reason,stop_mode
204,SOLUSDT,2023-08-08 08:00:00,2023-08-16 08:00:00,23.241615,23.438275,3852.457485471563,89537.33368119816,90294.957970291,757.6242890928429,143.86583332119133,613.7584557716516,0.006854777002372744,48,EMA200_BREAKDOWN,BAR_CLOSE
205,SOLUSDT,2023-09-19 12:00:00,2023-09-19 20:00:00,20.220105,19.930030000000002,4458.462336366055,90150.57657986695,88857.28811764557,-1293.2884622213749,143.20629175801002,-1436.4947539793848,-0.015934393416849126,2,EMA200_BREAKDOWN,BAR_CLOSE
206,SOLUSDT,2023-09-20 16:00:00,2023-09-21 08:00:00,20.210099999999997,19.910040000000002,4389.6511388603185,88715.28848148091,87398.1297607545,-1317.1587207264047,140.89073459378835,-1458.049455320193,-0.01643515430403585,4,EMA200_BREAKDOWN,BAR_CLOSE
207,ETHUSDT,2023-09-28 16:00:00,2023-10-03 16:00:00,1653.3962849999998,1647.6257750000002,18.977556183576027,31377.420892303377,31267.9107145705,-109.51017773287978,50.1162652854991,-159.6264430183789,-0.005087302859156724,30,EMA200_BREAKDOWN,BAR_CLOSE
208,ETHUSDT,2023-10-03 20:00:00,2023-10-04 04:00:00,1651.0951349999998,1641.029075,18.90740749805258,31217.928535497136,31027.60543717729,-190.3230983198449,49.796427178139545,-240.11952549798443,-0.007691718725826105,2,EMA200_BREAKDOWN,BAR_CLOSE
209,SOLUSDT,2023-09-29 00:00:00,2023-10-12 16:00:00,19.979985,21.269360000000002,4367.293758614092,87258.46378770318,92889.54317771624,5631.079390013059,144.11840557233555,5486.960984440724,0.06288170506634531,82,EMA200_BREAKDOWN,BAR_CLOSE
210,ETHUSDT,2023-10-20 12:00:00,2023-10-20 16:00:00,1613.956575,1604.647275,19.19383160008538,30978.01071040057,30799.329573885898,-178.6811365146728,49.421872227429176,-228.10300874210196,-0.007363384656120561,1,EMA200_BREAKDOWN,BAR_CLOSE
211,ETHUSDT,2023-10-20 20:00:00,2023-10-21 00:00:00,1607.533365,1603.0780600000003,19.12874717109577,30750.099308185814,30664.874905270703,-85.2244029151136,49.131979370765215,-134.35638228587882,-0.004369299134266944,1,EMA200_BREAKDOWN,BAR_CLOSE
212,ETHUSDT,2023-10-21 08:00:00,2023-12-18 12:00:00,1607.3832899999998,2141.1189050000003,19.047016337504086,30615.855785261065,40781.92676407386,10166.0709788128,57.11822603946794,10108.952752773333,0.3301868425196834,349,EMA200_BREAKDOWN,BAR_CLOSE
213,ETHUSDT,2023-12-18 16:00:00,2024-01-03 20:00:00,2156.2776,2205.43673,18.88268793300179,40716.31701772206,41644.57352856993,928.2565108478664,65.8887124370336,862.3677984108327,0.021179906768961476,97,EMA200_BREAKDOWN,BAR_CLOSE
214,ETHUSDT,2024-01-04 16:00:00,2024-01-05 16:00:00,2278.01844,2223.8875000000003,18.25181030017572,41577.960427182225,40589.97277893204,-987.9876482501858,65.73434656489141,-1053.721994815077,-0.02534328245033853,6,EMA200_BREAKDOWN,BAR_CLOSE
215,ETHUSDT,2024-01-06 00:00:00,2024-01-06 08:00:00,2269.91439,2232.0134350000003,17.853150646286174,40525.12355884279,39848.47209958968,-676.6514592531063,64.29887652674597,-740.9503357798523,-0.01828372798676324,2,EMA200_BREAKDOWN,BAR_CLOSE
216,ETHUSDT,2024-01-06 16:00:00,2024-01-07 12:00:00,2247.5332049999997,2235.9314750000003,17.701538528034778,39784.79562134498,39579.427150758136,-205.36847058684643,63.491378217682495,-268.85984880452895,-0.006757854215550693,5,EMA200_BREAKDOWN,BAR_CLOSE
217,ETHUSDT,2024-01-07 20:00:00,2024-01-08 00:00:00,2249.7243,2220.30929,17.564890780089566,39516.16161481345,38999.49017686821,-516.6714379452374,62.81252143334533,-579.4839593785827,-0.014664479941830968,1,EMA200_BREAKDOWN,BAR_CLOSE
218,SOLUSDT,2023-10-13 08:00:00,2024-01-08 00:00:00,21.4107,89.39528,4331.517219190263,92740.81572491696,387217.19463433494,294476.37890941795,383.9664082874015,294092.41250113054,3.171121692237993,520,EMA200_BREAKDOWN,BAR_CLOSE
219,SOLUSDT,2024-01-08 12:00:00,2024-01-13 04:00:00,92.276115,91.03446000000001,4189.450223381712,386586.1905995466,381384.3387824336,-5201.851817112996,614.3764235055842,-5816.2282406185805,-0.015045100890950971,28,EMA200_BREAKDOWN,BAR_CLOSE
220,SOLUSDT,2024-01-13 08:00:00,2024-01-18 20:00:00,92.60628,92.32381500000001,4111.7605414087475,380774.84799065004,379613.41954932106,-1161.4284413289715,608.3106140319769,-1769.7390553609484,-0.004647730974616277,33,EMA200_BREAKDOWN,BAR_CLOSE
221,SOLUSDT,2024-01-19 00:00:00,2024-01-19 04:00:00,94.43719499999999,93.04345500000001,4013.3190689970797,379006.59551609564,373413.07219687174,-5593.523319223908,601.935734170374,-6195.459053394283,-0.016346573190785474,1,EMA200_BREAKDOWN,BAR_CLOSE
222,SOLUSDT,2024-01-19 08:00:00,2024-01-19 16:00:00,94.53724499999998,91.164395,3943.5921857920257,372816.3406483062,359515.1957444576,-13301.144903848577,585.865229114211,-13887.010132962789,-0.037248930958375046,2,EMA200_BREAKDOWN,BAR_CLOSE
223,SOLUSDT,2024-01-19 20:00:00,2024-01-20 08:00:00,94.16706,91.84405500000001,3811.746863540766,358940.9956038551,350086.28858111566,-8854.707022739498,567.2218273479766,-9421.928850087475,-0.026249241422637546,3,EMA200_BREAKDOWN,BAR_CLOSE
224,ETHUSDT,2024-01-08 12:00:00,2024-01-22 12:00:00,2241.730305,2380.14933,17.369245682727545,38937.164421960755,41341.398474349364,2404.2340523886087,64.2228503170481,2340.0112020715605,0.06009711381940752,84,EMA200_BREAKDOWN,BAR_CLOSE
