symbol,entry_time,exit_time,entry_price,exit_price,units,leverage,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,slippage_cost_usdt,funding_cost_usdt,borrow_cost_usdt,net_pnl_usdt,gross_ret_pct,exit_reason,bars_held
SOLUSDT,2026-08-31 00:00:00,2026-09-01 16:00:00,101.80087499999999,99.02069225892856,1165.6042930974304,1.0,-3240.592938588238,95.00363245882696,92.3351552019893,173.38849875185696,0.0,0.0,-3427.9317262490545,-2.731000829876392,STOP_LOSS,11
SOLUSDT,2026-09-01 20:00:00,2026-09-03 12:00:00,100.140045,100.7496,1150.7319330664054,1.0,701.4344034602931,92.26128707782772,92.7486255709337,57.99688942654249,0.0,0.0,516.4244908115318,0.6087025425243221,SIGNAL_EXIT,10
BNBUSDT,2026-09-03 12:00:00,2026-09-04 08:00:00,711.7857149999999,714.152745,162.61967116244492,1.0,384.92564023166045,92.67442667047695,92.90822764132591,58.09669062114075,0.0,0.0,199.34298591985757,0.3325481180807504,SIGNAL_EXIT,5
SOLUSDT,2026-09-04 08:00:00,2026-09-04 12:00:00,103.66180499999999,104.03795500000001,1118.536788192689,1.0,420.7376128787068,92.83390105921283,93.09622402866843,58.21424714148019,0.0,0.0,234.80748779082552,0.3628626763734473,SIGNAL_EXIT,1
BNBUSDT,2026-09-04 12:00:00,2026-09-04 12:00:00,724.7621999999999,709.1490213428572,160.30659720492793,1.0,-2502.8955420791563,93.02174704944548,90.94501321814259,170.77806688433236,0.0,0.0,-2686.8623023467444,-2.1542484772443604,STOP_LOSS,1
BNBUSDT,2026-09-04 16:00:00,2026-09-09 20:00:00,716.9983199999999,717.35466816504,158.29806860949486,1.0,56.409226278388076,90.87225720756808,90.84468678282474,170.5896722261221,0.0,0.0,-125.30771771200475,0.049700000000016356,STOP_LOSS,32
BNBUSDT,2026-09-10 00:00:00,2026-09-10 12:00:00,723.00132,705.7913996271429,156.8105598765915,1.0,-2698.697249099269,90.77201103339847,88.54043562529235,166.26271086371045,0.0,0.0,-2878.00969575796,-2.380344253431934,STOP_LOSS,4
BNBUSDT,2026-09-10 16:00:00,2026-09-11 08:00:00,708.303975,713.4930750000001,156.0043969719545,1.0,809.5224163271773,88.4696032767921,89.04644552723242,55.68186938920439,0.0,0.0,632.0063675231528,0.73260918802553,SIGNAL_EXIT,4
ETHUSDT,2026-09-11 08:00:00,2026-09-11 12:00:00,2468.763765,2457.040865,45.014446837987535,1.0,-527.6998588370535,88.97520837081062,88.48186831704433,55.3288321142117,0.0,0.0,-705.1569355249085,-0.47484899795587404,SIGNAL_EXIT,1
BNBUSDT,2026-09-11 12:00:00,2026-09-11 16:00:00,713.67666,728.2157100000001,154.72755189327052,1.0,2249.5916133538685,88.4110828223907,90.14002724681588,56.36569987919684,0.0,0.0,2071.040503284662,2.0372040750218856,SIGNAL_EXIT,1
ETHUSDT,2026-09-11 16:00:00,2026-09-13 08:00:00,2560.7097149999995,2484.6546341774997,43.93111232291631,1.0,-3341.1842983417173,90.06791522501842,87.32291345416503,163.97642736761262,0.0,0.0,-3518.575127020901,-2.97007819265839,STOP_LOSS,11
ETHUSDT,2026-09-13 12:00:00,2026-09-15 04:00:00,2481.370065,2482.603305922305,43.91890890693433,1.0,54.16259572701513,87.25305512340171,87.22658275588459,163.7955359712392,0.0,0.0,-120.31704215227117,0.049699999999998315,STOP_LOSS,11
BNBUSDT,2026-09-15 08:00:00,2026-09-16 08:00:00,715.7877149999999,703.4809084275,152.08258367581814,1.0,-1871.650940344326,87.15680148967988,85.58975529621267,160.72187399137195,0.0,0.0,-2044.3974971302184,-1.7193374955450178,STOP_LOSS,7
BNBUSDT,2026-09-16 12:00:00,2026-09-18 08:00:00,715.23744,753.32315,149.34352860705621,1.0,5687.854320905057,85.52128349197571,90.00314992190617,56.280108755567696,0.0,0.0,5512.329887491175,5.324904412162772,SIGNAL_EXIT,11
SOLUSDT,2026-09-18 08:00:00,2026-09-19 08:00:00,105.81287999999999,111.56419000000001,1061.534315151982,1.0,6105.212922076764,89.93114740196864,94.74337282170848,59.24423012862565,0.0,0.0,5920.538401853087,5.435359098060669,SIGNAL_EXIT,6
ETHUSDT,2026-09-19 08:00:00,2026-09-20 00:00:00,2627.5531199999996,2562.6373179985712,44.99996752727513,1.0,-2921.2089820712977,94.66757812345112,92.25487687529532,173.23775076732193,0.0,0.0,-3108.1314370700443,-2.4705800049221596,STOP_LOSS,5
ETHUSDT,2026-09-20 04:00:00,2026-09-20 08:00:00,2587.87329,2574.2322400000003,44.48987536954333,1.0,-606.8886144096966,92.18107297379508,91.62181722388829,57.2922819058701,0.0,0.0,-790.69150460738,-0.5271142931422166,SIGNAL_EXIT,1
SOLUSDT,2026-09-20 08:00:00,2026-09-20 12:00:00,108.49422,108.37578500000001,1053.9188280524656,1.0,-124.82087640038425,91.5485197701092,91.37542425317281,57.13820926286362,0.0,0.0,-307.7448204236663,-0.10916249732012542,SIGNAL_EXIT,1
ETHUSDT,2026-09-20 12:00:00,2026-09-21 12:00:00,2579.1889499999997,2722.867885,44.21413272893367,1.0,6352.63950244185,91.30232391377027,96.31139365659273,60.224733402067216,0.0,0.0,6165.025784871487,5.570702177519812,SIGNAL_EXIT,6
