event_idx,timestamp,symbol,close,U,L,atr14,ma_order_type,ma_cross_count_12,congestion_ratio,congestion_ratio_delta_3,price_location,dist_to_u,dist_to_l,dist_to_ma200,ma20_slope_3,ma20_slope_6,ma20_slope_12,ma50_slope_3,ma50_slope_6,ma50_slope_12,ma100_slope_3,ma100_slope_6,ma100_slope_12,ma200_slope_12,atr_ratio,vol_ratio_20,taker_buy_ratio,candle_body_ratio,upper_shadow_ratio,lower_shadow_ratio,long_net_r,long_exit_reason,long_bars_held,short_net_r,short_exit_reason,short_bars_held,action_label
18506,2024-03-05 06:10:00+00:00,SOLUSDT,131.66,131.06548014237228,130.74646129700585,0.9475570733126188,0,3,0.3367,0.126,1,0.6274,0.9641,1.0049,0.0617,0.1086,0.0954,0.035,0.05,0.0356,0.0178,0.0245,0.0158,0.0077,0.007197,0.6403,0.4607,0.3494,0.6506,0.0,-1.064,TIME_12B,12,-1.02,SL,1,0
18522,2024-03-05 07:30:00+00:00,SOLUSDT,130.24,131.15147485095162,130.90918640874855,0.62004657904307,0,0,0.3908,-0.2997,-1,-1.47,-1.0793,-0.9102,-0.1074,-0.0866,-0.0196,-0.0296,-0.0175,0.0129,-0.0102,-0.0038,0.0112,0.0073,0.004761,1.1839,0.5179,0.5079,0.1429,0.3492,-1.12,SL,1,0.345,TIME_12B,12,2
18555,2024-03-05 10:15:00+00:00,SOLUSDT,131.2,130.53423491546573,130.31502396876965,0.4958632978976934,5,0,0.4421,-0.3341,1,1.3426,1.7847,1.1892,0.1122,0.0636,0.0162,0.0326,0.0096,-0.0101,0.0101,-0.0018,-0.0112,-0.0071,0.003779,1.8921,0.6588,0.8391,0.1149,0.046,0.19,TIME_12B,12,-1.02,SL,1,0
18562,2024-03-05 10:50:00+00:00,BNBUSDT,420.2,419.6889629556979,419.3383454452965,0.7675044334582176,5,0,0.4568,-0.3391,1,0.6658,1.1227,1.2734,0.1402,0.1721,0.0767,0.0434,0.0483,-0.0009,0.0155,0.0169,-0.0084,0.0021,0.001827,1.9192,0.4552,0.0,0.7143,0.2857,-1.555,SL,8,-1.02,SL,1,0
18585,2024-03-05 12:45:00+00:00,BNBUSDT,419.5,419.6250074598724,419.50933019918165,0.6447982428691602,4,1,0.1794,-0.0207,-1,-0.1939,-0.0145,0.3382,0.0331,0.0684,0.0441,0.0164,0.0277,0.0119,0.0044,0.0094,0.0005,0.0057,0.001537,1.0911,0.383,0.2857,0.4286,0.2857,-0.387,TIME_12B,12,-1.094,SL,1,0
18604,2024-03-05 14:20:00+00:00,BNBUSDT,417.6,419.72434355523836,419.5554352863031,1.1917981045361015,5,3,0.1417,-0.0412,-1,-1.7825,-1.6407,-1.5131,-0.1254,-0.1077,-0.0442,-0.0499,-0.0384,-0.0083,-0.0247,-0.0183,-0.003,0.0018,0.002854,1.1368,0.4555,0.875,0.0625,0.0625,-1.12,SL,1,-1.748,SL,5,0
18621,2024-03-05 15:45:00+00:00,BTCUSDT,67236.47,67587.39203862255,67329.44047031685,557.0731517565408,0,0,0.463,-0.2466,-1,-0.6299,-0.1669,0.1854,-0.1147,-0.1173,-0.0163,-0.0348,-0.0301,0.0157,-0.011,-0.0078,0.0152,0.0113,0.008285,0.63,0.5624,0.7162,0.227,0.0567,-1.175,SL,1,1.649,TP,4,2
18628,2024-03-05 16:20:00+00:00,ETHUSDT,3719.99,3761.7380889638994,3743.2598966542855,38.20088131889309,2,1,0.4837,-0.5992,-1,-1.0929,-0.6091,0.4112,-0.178,-0.1238,-0.0521,-0.0666,-0.039,-0.006,-0.0224,-0.0075,0.0096,0.0157,0.010269,1.2322,0.5091,0.6713,0.0564,0.2723,-1.12,SL,1,1.812,TP,9,2
18636,2024-03-05 17:00:00+00:00,SOLUSDT,131.21,134.5928609777653,133.56735920731475,2.25281413837995,2,1,0.4552,-0.1955,-1,-1.5016,-1.0464,-0.5619,-0.1102,-0.1385,-0.1237,-0.0401,-0.0461,-0.0287,-0.0099,-0.012,-0.0016,0.0046,0.01717,0.5399,0.4763,0.8482,0.0223,0.1295,-1.12,SL,1,-1.156,SL,9,0
18654,2024-03-05 18:30:00+00:00,SOLUSDT,133.67,133.73576187355326,133.3341814377305,1.2766023349475046,2,1,0.3146,-0.0151,0,-0.0515,0.2631,0.9029,-0.0126,0.0134,0.0462,-0.0144,-0.0048,0.0018,-0.0005,0.0046,0.008,0.0106,0.00955,0.4195,0.5237,0.8532,0.0183,0.1284,-2.003,SL,2,1.481,TP,3,2
18899,2024-03-06 14:55:00+00:00,BTCUSDT,65896.75,66501.04468580452,66268.72259809086,474.03011277146527,2,2,0.4901,-0.2573,-1,-1.2748,-0.7847,0.1302,-0.0697,-0.0152,0.0336,-0.0258,-0.0028,0.0135,-0.0024,0.0096,0.0178,0.0183,0.007194,1.4107,0.3982,0.926,0.0383,0.0357,-1.12,SL,1,-1.415,SL,7,0
18923,2024-03-06 16:55:00+00:00,SOLUSDT,129.28,128.81824382503748,128.50886675143204,0.7640084304854657,5,0,0.4049,-0.1516,1,0.6044,1.0093,0.7697,0.0561,0.0318,0.0808,0.0171,0.0059,0.0186,0.0011,-0.0048,0.0005,0.002,0.00591,0.7928,0.497,0.75,0.2375,0.0125,-1.659,SL,2,-1.02,SL,1,0
18924,2024-03-06 17:00:00+00:00,ETHUSDT,3801.4,3803.1054094366473,3794.3033518492125,19.39771771855462,3,0,0.4538,-0.2234,0,-0.0879,0.3658,2.3127,0.0647,0.0017,-0.002,0.0041,-0.0229,-0.0258,0.0092,-0.0037,-0.0037,0.02,0.005103,0.9435,0.4659,0.6659,0.0629,0.2712,-1.697,SL,5,-1.314,SL,1,0
18947,2024-03-06 18:55:00+00:00,SOLUSDT,130.19,129.31486196449217,129.02798422202508,0.6609918453006268,0,1,0.434,0.0422,1,1.324,1.758,2.0504,0.0467,-0.0133,0.0165,0.0315,0.0093,0.0246,0.0161,0.005,0.0123,0.009,0.005077,1.0208,0.4959,0.9067,0.0133,0.08,0.111,TIME_12B,12,-1.02,SL,1,0
18980,2024-03-06 21:40:00+00:00,BTCUSDT,66410.72,66799.93188293334,66707.52461715974,195.9055278962533,2,1,0.4717,-0.0966,-1,-1.9867,-1.515,0.1979,-0.1804,-0.1681,-0.1016,-0.0844,-0.0736,-0.0378,-0.0312,-0.0243,-0.0042,0.0167,0.00295,0.4591,0.4097,0.0712,0.8229,0.1059,-1.12,SL,1,0.207,TIME_12B,12,0
18996,2024-03-06 23:00:00+00:00,ETHUSDT,3805.28,3840.104557910333,3832.8638384114693,14.988149675873847,3,2,0.4831,-0.1468,-1,-2.3235,-1.8404,0.2254,-0.1501,-0.1276,-0.0995,-0.0741,-0.0617,-0.0445,-0.0262,-0.0188,-0.0081,0.0186,0.003939,2.4627,0.4746,0.3528,0.1026,0.5446,-1.12,SL,1,-0.712,TIME_12B,12,0
19016,2024-03-07 00:40:00+00:00,ETHUSDT,3845.75,3830.458358175228,3824.713511850307,14.846702498834498,3,0,0.3869,-0.2362,1,1.03,1.4169,2.7051,0.0544,-0.012,-0.0031,0.0016,-0.0243,-0.0226,0.0017,-0.0106,-0.0089,0.0129,0.003861,1.0487,0.5274,0.7909,0.1813,0.0277,-1.756,SL,4,-1.02,SL,1,0
19076,2024-03-07 05:40:00+00:00,BNBUSDT,424.7,428.0398933971118,427.416106205881,1.5892619789220237,2,1,0.3925,-0.3437,-1,-2.1015,-1.709,0.106,-0.1215,-0.0381,-0.0175,-0.0465,-0.0121,-0.004,-0.0143,0.0033,0.0078,0.0231,0.003742,3.3445,0.4042,0.8276,0.069,0.1034,-1.12,SL,1,-0.909,TIME_12B,12,0
19094,2024-03-07 07:10:00+00:00,BNBUSDT,427.4,427.2285849339699,426.92084669383195,1.337920990336821,3,0,0.23,-0.1383,1,0.1281,0.3581,1.9249,0.0625,0.0337,0.0302,0.0135,-0.0009,-0.0059,0.0087,0.0014,-0.0007,0.0177,0.00313,0.8173,0.3895,0.1111,0.0,0.8889,1.379,TP,5,-1.112,SL,1,1
19100,2024-03-07 07:40:00+00:00,BTCUSDT,66300.0,66088.2243798626,66020.28527120741,141.89754435156672,4,1,0.4788,-0.2918,1,1.4925,1.9712,1.1154,0.1787,0.1338,0.0478,0.072,0.049,0.0104,0.0249,0.0123,-0.008,-0.0082,0.00214,1.588,0.5484,0.5437,0.4507,0.0055,0.807,TIME_12B,12,-1.02,SL,1,1
19110,2024-03-07 08:30:00+00:00,ETHUSDT,3795.81,3792.6512574710873,3786.827791586698,12.281108235135616,4,1,0.4742,-0.0339,1,0.2572,0.7314,0.1123,0.0844,0.1211,0.1232,0.0486,0.0597,0.0511,0.0139,0.0182,0.0114,0.0037,0.003235,0.9181,0.3628,0.4847,0.1383,0.3769,-1.722,SL,5,-1.02,SL,1,0
19131,2024-03-07 10:15:00+00:00,ETHUSDT,3790.83,3792.039157823926,3788.9719495822974,8.982245924181475,4,1,0.3415,-0.0628,0,-0.1346,0.2069,-0.3287,0.0284,-0.0157,-0.0356,0.0163,-0.0006,-0.0041,0.0008,-0.0078,-0.0098,-0.0067,0.002369,0.7456,0.424,0.5054,0.4935,0.0011,-1.312,SL,3,-1.179,SL,1,0
19177,2024-03-07 14:05:00+00:00,ETHUSDT,3813.45,3794.0736283650367,3789.927267738449,11.705884516288883,1,2,0.3542,0.1719,1,1.6553,2.0095,1.8375,0.1829,0.1595,0.0678,0.0811,0.066,0.023,0.0386,0.03,0.0074,0.0015,0.00307,1.0548,0.4943,0.3543,0.4202,0.2255,-1.699,SL,8,-1.02,SL,1,0
19308,2024-03-08 01:00:00+00:00,SOLUSDT,145.98,145.46193547813778,145.16941236078029,0.6661205936606367,5,0,0.4391,-0.4694,1,0.7777,1.2169,2.9884,0.1202,0.0755,0.0591,0.0293,0.0074,-0.0074,0.0122,0.0011,-0.0063,0.0203,0.004563,0.9211,0.6515,0.6269,0.3582,0.0149,-1.724,SL,4,-1.02,SL,1,0
19327,2024-03-08 02:35:00+00:00,SOLUSDT,145.59,145.2899129543158,145.03580681532162,0.5190267302796512,5,0,0.4896,-0.2027,1,0.5782,1.0678,2.777,0.0888,0.0814,0.0237,0.0225,0.0154,-0.0124,0.0054,0.0014,-0.0125,0.0172,0.003565,0.6249,0.573,0.4909,0.0727,0.4364,-2.015,SL,3,-1.02,SL,1,0
19342,2024-03-08 03:50:00+00:00,BTCUSDT,67091.99,67107.76365869133,67065.06207400792,86.1919493722485,4,1,0.4954,-0.0416,0,-0.183,0.3124,0.4338,0.0515,0.0791,0.1124,0.0276,0.0366,0.0397,0.0032,0.0069,0.0061,0.0094,0.001285,0.9244,0.3392,0.7917,0.0001,0.2082,-1.251,SL,9,-1.119,SL,1,0
19369,2024-03-08 06:05:00+00:00,BNBUSDT,469.2,468.1996474885047,467.40731595605644,1.6625632158797705,2,2,0.4766,-0.0564,1,0.6017,1.0783,4.4024,-0.0173,-0.0483,0.004,-0.012,-0.0224,-0.0,0.0038,-0.0007,0.0115,0.0409,0.003543,1.1416,0.6993,0.913,0.0435,0.0435,0.512,TIME_12B,12,-1.02,SL,1,1
19377,2024-03-08 06:45:00+00:00,BTCUSDT,67300.0,67057.52466970646,67016.09234202807,89.38356013569548,5,0,0.4635,-0.9439,1,2.7128,3.1763,2.8886,0.2512,0.1383,0.0436,0.0883,0.0372,-0.0043,0.0337,0.0073,-0.0136,-0.005,0.001328,2.3473,0.5544,0.9999,0.0,0.0001,-0.582,TIME_12B,12,-1.02,SL,1,0
19384,2024-03-08 07:20:00+00:00,SOLUSDT,144.96,144.4812738498365,144.21105265321017,0.5439449343033002,4,1,0.4968,-0.2474,1,0.8801,1.3769,1.5143,0.1834,0.1851,0.1383,0.0765,0.07,0.0376,0.027,0.0222,0.0038,0.0082,0.003752,0.6637,0.5814,0.3725,0.2549,0.3725,-0.437,TIME_12B,12,-1.02,SL,1,0
19408,2024-03-08 09:20:00+00:00,BTCUSDT,67163.99,67215.64398930693,67154.903048588,132.03608538966546,0,0,0.46,-0.0756,0,-0.3912,0.0688,0.4528,0.0249,-0.0242,-0.0136,0.0198,0.0013,0.0074,0.0147,0.0055,0.0086,0.0081,0.001966,1.0011,0.3496,0.4749,0.1678,0.3573,-1.225,SL,2,-1.253,SL,2,0
19483,2024-03-08 15:35:00+00:00,ETHUSDT,3924.55,3961.4741178834847,3945.3637816992323,32.70639036846302,0,0,0.4926,-1.0344,-1,-1.129,-0.6364,0.0504,-0.0482,-0.0335,-0.0068,-0.0104,-0.0033,0.009,0.0027,0.0065,0.0128,0.0134,0.008334,3.1022,0.4454,0.213,0.2391,0.5479,-1.12,SL,1,1.777,TP,5,2
19485,2024-03-08 15:45:00+00:00,SOLUSDT,147.69,148.9035442881675,147.7999389255308,2.493810936356932,0,0,0.4425,-0.4134,-1,-0.4866,-0.0441,0.4604,-0.1088,-0.0876,-0.0093,-0.0372,-0.024,0.0099,-0.0106,-0.0032,0.014,0.0122,0.016885,1.5824,0.5228,0.3994,0.1541,0.4465,-1.645,SL,1,1.786,TP,2,2
19488,2024-03-08 16:00:00+00:00,BNBUSDT,466.7,479.68042490996675,477.2678909247566,5.474952692433033,2,1,0.4406,-0.351,-1,-2.3709,-1.9302,-1.0315,-0.1643,-0.1248,-0.0886,-0.0646,-0.0448,-0.0223,-0.022,-0.0113,0.0014,0.0105,0.011731,1.9911,0.4939,0.6421,0.2842,0.0737,-1.12,SL,1,-0.94,TIME_12B,12,0
19489,2024-03-08 16:05:00+00:00,BTCUSDT,66916.01,67982.71908454238,67685.94955105787,717.3628223805812,0,0,0.4137,-0.4457,-1,-1.487,-1.0733,-0.7568,-0.152,-0.0908,-0.0169,-0.0497,-0.0211,0.0117,-0.0178,-0.003,0.0134,0.01,0.01072,1.079,0.4908,0.421,0.5263,0.0526,-1.12,SL,1,-1.249,SL,11,0
19506,2024-03-08 17:30:00+00:00,BNBUSDT,482.7,478.2572119408086,476.973995174508,2.7084475943257487,0,2,0.4738,0.1437,1,1.6403,2.1141,3.5973,0.1787,0.1487,0.1078,0.0657,0.0473,0.0199,0.0411,0.0314,0.0175,0.0236,0.005611,0.7944,0.4855,0.0455,0.8182,0.1364,0.009,TIME_12B,12,-1.02,SL,1,0
19509,2024-03-08 17:45:00+00:00,ETHUSDT,3972.14,3928.5357138557765,3920.5135921106803,19.58495677663821,5,0,0.4096,-0.5918,1,2.2264,2.636,2.7537,0.2006,0.1564,0.0929,0.0627,0.0378,0.0026,0.0263,0.0131,-0.0048,0.003,0.004931,1.5974,0.622,0.8364,0.1636,0.0,-1.077,TIME_12B,12,-1.02,SL,1,0
19527,2024-03-08 19:15:00+00:00,SOLUSDT,147.18,148.05570163852087,147.74139781296347,0.6487530094335061,0,0,0.4845,-0.2527,-1,-1.3498,-0.8653,0.4346,-0.116,-0.0955,-0.0631,-0.0401,-0.0283,-0.0083,-0.0101,-0.0035,0.0075,0.0176,0.004408,0.6037,0.522,0.4655,0.3966,0.1379,-1.12,SL,1,-1.629,SL,9,0
19542,2024-03-08 20:30:00+00:00,ETHUSDT,3935.3,3927.4601988839386,3925.767492907522,13.799123355093068,4,1,0.1227,-0.0341,1,0.5681,0.6908,1.0692,0.0399,0.0782,0.0493,0.0179,0.0306,0.0118,0.0061,0.0119,0.0015,0.0058,0.003506,0.9555,0.6219,0.5077,0.2623,0.23,-1.743,SL,2,-1.02,SL,1,0
19619,2024-03-09 02:55:00+00:00,SOLUSDT,146.39,145.92190834179428,145.64746019411982,0.5836983408317197,4,1,0.4702,-0.0628,1,0.8019,1.2721,0.4464,0.1388,0.1113,0.0463,0.0597,0.044,0.0143,0.0192,0.0103,-0.0056,-0.0067,0.003987,0.8622,0.3912,0.3729,0.0169,0.6102,-1.808,SL,8,-1.02,SL,1,0
19630,2024-03-09 03:50:00+00:00,BTCUSDT,68249.26,68181.19087187253,68154.51196406344,62.71837853763032,4,1,0.4254,-0.1794,1,1.0853,1.5107,3.0466,0.0941,0.1036,0.12,0.0348,0.0353,0.0304,0.0079,0.0075,0.0032,0.0222,0.000919,0.8819,0.701,0.8291,0.1708,0.0002,-1.434,SL,4,-1.02,SL,1,0
19656,2024-03-09 06:00:00+00:00,BTCUSDT,68240.03,68221.19611045424,68198.80878846468,51.902157822277715,0,3,0.4313,0.061,1,0.3629,0.7942,2.7716,0.0132,0.0078,-0.0003,0.0211,0.0203,0.0194,0.0107,0.0101,0.0091,0.0252,0.000761,0.6547,0.5738,0.3223,0.0,0.6777,-1.271,SL,1,-1.02,SL,1,0
19701,2024-03-09 09:45:00+00:00,BTCUSDT,68209.96,68323.34098104476,68291.98471914697,65.16189302155459,2,1,0.4812,-0.443,-1,-1.74,-1.2588,0.2843,-0.1187,-0.0635,-0.0831,-0.0446,-0.0203,-0.0217,-0.0116,0.0011,0.0017,0.0173,0.000955,1.217,0.3047,0.5695,0.0097,0.4207,-1.12,SL,1,-0.407,TIME_12B,12,0
19702,2024-03-09 09:50:00+00:00,ETHUSDT,3915.0,3926.128092226912,3923.45050697202,5.7616496222638585,2,1,0.4647,-0.3751,-1,-1.9314,-1.4667,-0.8847,-0.1568,-0.1149,-0.0854,-0.065,-0.0438,-0.0269,-0.0218,-0.0102,-0.0005,0.0062,0.001472,1.92,0.4257,0.0418,0.0,0.9582,-1.12,SL,1,-0.33,TIME_12B,12,0
19724,2024-03-09 11:40:00+00:00,BTCUSDT,68262.01,68259.46224215542,68234.08961345092,76.27780952915695,5,0,0.3326,-0.0938,1,0.0334,0.366,0.8978,0.0697,0.0803,0.0338,0.0144,0.0141,-0.0101,0.0056,0.0051,-0.0069,0.0058,0.001117,0.4694,0.5499,0.7652,0.0212,0.2135,-1.246,SL,5,-1.058,SL,1,0
19729,2024-03-09 12:05:00+00:00,BNBUSDT,486.6,488.01690337971144,487.3685013242033,1.3268887596949364,0,0,0.4887,-0.342,-1,-1.0678,-0.5792,1.0185,-0.0977,-0.0761,-0.0321,-0.0347,-0.023,-0.002,-0.0068,-0.0003,0.0109,0.0223,0.002727,2.0272,0.472,0.1304,0.7391,0.1304,-1.12,SL,1,-0.702,TIME_12B,12,0
19747,2024-03-09 13:35:00+00:00,ETHUSDT,3924.88,3916.415905874691,3914.5479842678487,4.750942822010588,5,0,0.3932,-0.4993,1,1.7816,2.1747,1.6815,0.1697,0.085,0.098,0.06,0.0228,0.0211,0.021,0.0019,0.0001,-0.0011,0.00121,3.3132,0.4636,0.7153,0.2089,0.0758,-0.863,TIME_12B,12,-1.02,SL,1,0
19748,2024-03-09 13:40:00+00:00,BNBUSDT,486.6,487.11813814573355,486.7135110866408,0.9353077764705999,3,0,0.4326,-0.0347,-1,-0.554,-0.1214,1.26,0.007,-0.0071,0.0013,-0.0159,-0.0219,-0.0219,-0.0057,-0.0081,-0.0074,0.0147,0.001922,0.5145,0.32,0.75,0.125,0.125,-1.191,SL,1,-1.269,SL,11,0
19761,2024-03-09 14:45:00+00:00,BTCUSDT,68158.54,68311.19037525971,68295.95826695279,66.96521339541304,0,0,0.2275,-0.6318,-1,-2.2795,-2.0521,-1.1485,-0.1461,-0.1094,-0.0668,-0.0512,-0.0327,-0.0096,-0.0199,-0.01,0.002,0.0108,0.000982,2.7151,0.362,0.518,0.2468,0.2352,-1.12,SL,1,-1.508,SL,9,0
19763,2024-03-09 14:55:00+00:00,BNBUSDT,483.3,486.77209024686306,486.11781617754247,1.3310893000888107,5,1,0.4915,0.2442,-1,-2.6085,-2.1169,-1.6606,-0.1275,-0.0352,-0.0251,-0.0608,-0.024,-0.0223,-0.0314,-0.0128,-0.0118,0.0046,0.002754,2.1852,0.3049,0.7059,0.1176,0.1765,-1.12,SL,1,-0.577,TIME_12B,12,0
19772,2024-03-09 15:40:00+00:00,SOLUSDT,147.15,146.54911057394216,146.35203411791142,0.4373959680660633,4,1,0.4506,-0.3858,1,1.3738,1.8244,1.1742,0.1274,0.0749,0.0424,0.0457,0.0221,0.0058,0.0127,0.0003,-0.0085,-0.0063,0.002972,1.2901,0.6031,0.8824,0.0,0.1176,-1.79,SL,5,-1.02,SL,1,0
19808,2024-03-09 18:40:00+00:00,BTCUSDT,68289.7,68229.52525181006,68205.96862428256,60.97548938082209,5,0,0.3863,-0.1766,1,0.9869,1.3732,1.19,0.0828,0.0813,0.0818,0.0277,0.0248,0.0167,0.0059,0.0041,-0.0012,0.0015,0.000893,0.931,0.7036,0.879,0.121,0.0,-1.4,SL,10,-1.02,SL,1,0
19833,2024-03-09 20:45:00+00:00,BNBUSDT,486.5,484.6535527599813,484.2132429098946,0.9339403873439924,4,1,0.4715,-0.0853,1,1.9771,2.4485,1.9026,0.1781,0.1957,0.1252,0.0803,0.0808,0.0413,0.0291,0.0278,0.0058,0.0015,0.00192,0.5953,0.8006,1.0,0.0,0.0,-0.829,TIME_12B,12,-1.02,SL,1,0
19841,2024-03-09 21:25:00+00:00,SOLUSDT,145.49,145.7890939131938,145.62889854996754,0.32343105819156753,4,1,0.4953,-0.103,-1,-0.9248,-0.4295,-1.8251,-0.0356,0.0157,0.0482,-0.0024,0.0177,0.028,-0.0113,-0.0019,0.0016,-0.0087,0.002223,1.1391,0.4185,0.2593,0.2778,0.463,-1.12,SL,1,-1.535,SL,2,0
19879,2024-03-10 00:35:00+00:00,BTCUSDT,68420.0,68341.240298508,68307.98783630945,75.29107367722906,0,0,0.4417,-0.3318,1,1.0461,1.4877,1.9499,0.0066,-0.0136,-0.0184,0.006,-0.0011,0.0005,0.0093,0.006,0.0075,0.0084,0.0011,3.419,0.629,0.4253,0.1171,0.4576,-1.49,SL,1,-1.02,SL,1,0
19881,2024-03-10 00:45:00+00:00,SOLUSDT,145.61,145.48459527455776,145.18690428074152,0.6472772078884206,5,0,0.4599,-0.3167,1,0.1937,0.6537,-0.3143,0.0966,0.0945,0.0281,0.0301,0.0244,-0.0081,0.008,0.0045,-0.0122,-0.0115,0.004445,0.8099,0.4832,0.3125,0.5625,0.125,1.379,TP,8,-1.026,SL,1,1
19899,2024-03-10 02:15:00+00:00,BNBUSDT,486.7,487.5679411924637,486.9629653220407,1.280257885339572,2,1,0.4725,-0.3191,-1,-0.6779,-0.2054,0.3993,-0.1079,-0.1056,-0.0561,-0.0399,-0.0347,-0.0073,-0.0096,-0.0061,0.0087,0.0108,0.00263,0.7042,0.6832,0.7143,0.2143,0.0714,-1.12,SL,1,-1.524,SL,3,0
19986,2024-03-10 09:30:00+00:00,SOLUSDT,145.92,147.46678222970914,147.19329689101406,0.6080431535824892,2,1,0.4498,-0.5868,-1,-2.5439,-2.0941,-1.477,-0.19,-0.1212,-0.0698,-0.0745,-0.0422,-0.0164,-0.0267,-0.0096,0.0043,0.0089,0.004167,2.9237,0.4012,0.6417,0.0083,0.35,-1.12,SL,1,-1.387,SL,8,0
20010,2024-03-10 11:30:00+00:00,ETHUSDT,3928.0,3940.8430629576396,3937.703883290538,6.62096298691432,2,1,0.4741,-0.1572,-1,-1.9398,-1.4656,-0.3028,-0.1092,-0.071,-0.0843,-0.0499,-0.0329,-0.0333,-0.0142,-0.005,-0.0036,0.0107,0.001686,0.9633,0.3378,0.7843,0.1125,0.1032,-1.12,SL,1,-1.746,SL,9,0
20068,2024-03-10 16:20:00+00:00,BTCUSDT,69494.0,69400.74820679725,69329.60012425981,152.46521644244962,5,0,0.4667,-0.5093,1,0.6116,1.0783,1.6685,0.1429,0.0655,0.0234,0.0359,0.0008,-0.0199,0.0154,-0.0023,-0.0119,0.0054,0.002194,1.2424,0.4308,0.8051,0.1181,0.0769,-0.956,TIME_12B,12,-1.02,SL,1,0
20111,2024-03-10 19:55:00+00:00,SOLUSDT,145.11,144.71823640078458,144.5292668633175,0.38221456643032525,4,0,0.4944,-0.1102,1,1.025,1.5194,-0.2948,0.1177,0.0889,0.0522,0.0627,0.0483,0.0318,0.0201,0.0117,0.0018,-0.0134,0.002634,0.768,0.4762,0.7037,0.0741,0.2222,-2.01,SL,5,-1.02,SL,1,0
20114,2024-03-10 20:10:00+00:00,BTCUSDT,69401.42,69389.89263061888,69356.48732621866,68.68740412385706,5,0,0.4863,-0.1905,1,0.1678,0.6542,1.5438,0.073,0.0866,0.037,0.0164,0.0176,-0.0076,0.0026,0.0028,-0.0099,0.0098,0.00099,0.5556,0.5112,0.6634,0.1615,0.175,-1.289,SL,1,-0.397,TIME_12B,12,0
20126,2024-03-10 21:10:00+00:00,SOLUSDT,144.91,144.73246696158103,144.61760670933862,0.2809071147639083,1,2,0.4089,0.0027,1,0.632,1.0409,-0.8649,0.0869,0.0437,-0.0158,0.0492,0.0302,0.0107,0.0164,0.006,-0.0044,-0.0186,0.001938,0.6085,0.3175,0.3125,0.0,0.6875,-1.586,SL,1,-1.02,SL,1,0
20139,2024-03-10 22:15:00+00:00,BNBUSDT,522.5,528.4472319477517,527.0586877683263,2.7797183292118124,2,3,0.4995,-0.3428,-1,-2.1395,-1.64,0.6043,-0.09,-0.0327,-0.0338,-0.0362,-0.0129,-0.0135,-0.0069,0.0051,0.0056,0.0265,0.00532,3.3563,0.4738,0.8269,0.0385,0.1346,-1.12,SL,1,-0.506,TIME_12B,12,0
20157,2024-03-10 23:45:00+00:00,BNBUSDT,528.1,526.2599277068084,525.2913360670477,1.981062888175966,3,0,0.4889,-0.2256,1,0.9288,1.4178,3.4174,0.1199,0.066,-0.0056,0.0221,-0.0033,-0.0364,0.0119,-0.0006,-0.0161,0.0178,0.003751,0.6273,0.5315,0.6667,0.1667,0.1667,-1.798,SL,9,-1.02,SL,1,0
20220,2024-03-11 05:00:00+00:00,BNBUSDT,523.7,521.2101535542753,520.2643902005989,1.9517152261768436,4,0,0.4846,-0.1259,1,1.2757,1.7603,1.7425,0.0373,0.0299,0.0811,0.0328,0.0305,0.048,0.0057,0.0039,0.0105,0.01,0.003727,1.0549,0.5705,0.7895,0.0789,0.1316,-1.652,SL,11,-1.02,SL,1,0
20233,2024-03-11 06:05:00+00:00,BNBUSDT,516.7,521.2452164716537,520.647624195539,2.032065129376302,4,1,0.2941,-0.2084,-1,-2.2367,-1.9427,-1.8396,-0.1701,-0.0901,-0.0271,-0.0561,-0.0201,0.0087,-0.0331,-0.015,-0.0013,0.0039,0.003933,1.4422,0.449,0.5455,0.3636,0.0909,-1.12,SL,1,-1.466,SL,10,0
20242,2024-03-11 06:50:00+00:00,BTCUSDT,69007.98,68657.88048691416,68599.67841105374,127.84132678728042,1,1,0.4553,-0.2181,1,2.7385,3.1938,1.6616,0.1757,0.0888,0.0402,0.0814,0.0451,0.0242,0.0317,0.0128,0.0011,-0.0122,0.001853,3.3828,0.6581,0.7833,0.2133,0.0034,1.542,TP,4,-1.02,SL,1,1
20243,2024-03-11 06:55:00+00:00,ETHUSDT,3884.91,3856.8283324560102,3853.3659519296316,9.58094538062815,4,2,0.3614,-0.5523,1,2.931,3.2924,1.5223,0.1748,0.0493,-0.0231,0.0658,0.0142,-0.0113,0.024,-0.0022,-0.0147,-0.0222,0.002466,2.5978,0.6302,0.9995,0.0,0.0005,1.659,TP,5,-1.02,SL,1,1
20244,2024-03-11 07:00:00+00:00,SOLUSDT,144.11,141.28733853329703,140.9591952930124,0.7766648178599415,1,3,0.4225,-0.5962,1,3.6343,4.0568,2.3174,0.2929,0.1455,0.0458,0.1222,0.0584,0.0178,0.0503,0.0172,-0.0039,-0.0164,0.005389,3.8304,0.5625,0.63,0.12,0.25,0.988,TIME_12B,12,-1.02,SL,1,1
20248,2024-03-11 07:20:00+00:00,BNBUSDT,529.8,522.0859602379014,520.9676253707303,3.373568234526463,1,2,0.3315,0.1131,1,2.2866,2.6181,2.7592,0.1852,0.1602,0.0533,0.0805,0.0652,0.0176,0.0376,0.0289,0.0043,0.0037,0.006368,2.8235,0.6142,0.7727,0.2273,0.0,-0.103,TIME_12B,12,-1.02,SL,1,0
