symbol,entry_time,exit_time,entry_price,exit_price,units,leverage,gross_pnl_usdt,entry_fee_usdt,exit_fee_usdt,entry_slippage_usdt,exit_slippage_usdt,slippage_cost_usdt,funding_cost_usdt,borrow_cost_usdt,net_pnl_usdt,gross_ret_pct,exit_reason,bars_held
BTCUSDT,2020-12-12 12:00:00,2020-12-19 16:00:00,18515.353049999998,23540.224000000002,0.8395670296317405,1.0,4218.715977774325,12.445860658744182,15.810876752436648,7.768555703533429,9.886741340941715,17.655297044475144,0.0,0.0,4190.459240363145,27.13894213321525,SIGNAL_EXIT,43
BNBUSDT,2020-12-19 16:00:00,2020-12-21 20:00:00,33.88803555,32.2664587,582.270011096655,1.0,-944.195570443577,15.7982280510347,15.03023301223901,9.861062886427645,9.398594930115035,19.259657816542678,0.0,0.0,-975.0240315068507,-4.785101360058024,SIGNAL_EXIT,13
BTCUSDT,2020-12-21 20:00:00,2020-12-27 20:00:00,22828.038314999998,27068.439010000002,0.8216975354879806,1.0,3484.3268005630234,15.018208825829218,17.793655699218974,9.374184319568053,11.126598111065494,20.50078243063355,0.0,0.0,3451.514936037975,18.575405545090984,SIGNAL_EXIT,36
ETHUSDT,2020-12-27 20:00:00,2020-12-29 04:00:00,706.21293,699.6500000000001,31.44447744329722,1.0,-206.36790434693665,17.7794207746596,17.600102914562324,11.097699424063356,11.005567105151167,22.103266529214523,0.0,0.0,-241.74742803615857,-0.9293132030306974,SIGNAL_EXIT,8
BNBUSDT,2020-12-29 04:00:00,2020-12-30 20:00:00,39.53905965,37.82747680000001,555.525162001573,1.0,-950.8273400253596,17.58602283223067,16.811292141944598,10.976982767342973,10.512313745586024,21.489296512928995,0.0,0.0,-985.2246549995349,-4.328840557036344,SIGNAL_EXIT,10
ETHUSDT,2020-12-30 20:00:00,2021-01-01 08:00:00,753.346485,737.0013150000001,27.849743059703226,1.0,-455.2087847671677,16.797843108231042,16.420237805930725,10.485010515832435,10.267782519964289,20.752793035796724,0.0,0.0,-488.42686568132945,-2.1696749537498587,SIGNAL_EXIT,9
BTCUSDT,2021-01-01 08:00:00,2021-01-03 12:00:00,29107.38642,34396.323235,0.7040298851397799,1.0,3723.5695783760066,16.407101615685978,19.37283159709424,10.241114401794125,12.114076786573916,22.35519118836804,0.0,0.0,3687.7896451632264,18.170428422133835,SIGNAL_EXIT,13
SOLUSDT,2021-01-03 12:00:00,2021-01-03 16:00:00,2.2668328499999997,2.072963,10665.67803243141,1.0,-2067.7534002957677,19.35733333181656,17.687644744914493,12.082613359038344,11.06030811962852,23.142921478666864,0.0,0.0,-2104.7983783724985,-8.552454584377477,SIGNAL_EXIT,1
ETHUSDT,2021-01-03 16:00:00,2021-01-08 12:00:00,918.4089749999999,1254.61238,24.035255961832345,1.0,8080.734894414586,17.67349462911856,24.123943748946935,11.031581605079495,15.08500734676471,26.116588951844207,0.0,0.0,8038.93745603652,36.60715586974747,SIGNAL_EXIT,29
SOLUSDT,2021-01-08 12:00:00,2021-01-21 16:00:00,3.15707775,3.3035474000000002,9536.25582956922,1.0,1396.7720536674653,24.10464459394778,25.202778521206596,15.04582763510326,15.759616383945072,30.80544401904833,0.0,0.0,1347.464630552311,4.639405855620763,SIGNAL_EXIT,79
SOLUSDT,2021-01-21 20:00:00,2021-01-22 00:00:00,3.3170577,2.9878053500000004,9482.225092644198,1.0,-3122.044894982065,25.18261629838963,22.664834289365267,15.718684536076136,14.172607734717888,29.891292270794025,0.0,0.0,-3169.8923455698205,-9.926036257976445,SIGNAL_EXIT,1
SOLUSDT,2021-01-22 16:00:00,2021-01-23 12:00:00,3.3918950999999997,3.4496743000000003,8339.211706457338,1.0,481.8329810297447,22.646702421933774,23.014051444820023,14.135797763612635,14.390977641831086,28.526775405443722,0.0,0.0,436.1722271629909,1.7034489067778245,SIGNAL_EXIT,5
SOLUSDT,2021-01-23 20:00:00,2021-01-24 20:00:00,3.52005915,3.5438272,8159.395450606715,1.0,193.93291903979417,22.995640203664166,23.132390026733066,14.353600506933338,14.464976254834832,28.81857676176817,0.0,0.0,147.80488880939694,0.675217346844872,SIGNAL_EXIT,6
ETHUSDT,2021-01-25 00:00:00,2021-01-26 00:00:00,1392.886095,1316.9412,20.726203932185054,1.0,-1574.0493813783828,23.11388411471168,21.836153502317206,14.427406926174644,13.654423150522028,28.081830076696672,0.0,0.0,-1618.9994189954118,-5.452340666808085,SIGNAL_EXIT,6
SOLUSDT,2021-01-26 00:00:00,2021-01-26 04:00:00,3.7054517999999996,3.7309336,7354.443806235631,1.0,187.4044661817392,21.81868457951535,21.951153204797127,13.618959040386024,13.726333919957703,27.345292960343727,0.0,0.0,143.63462839742672,0.6876840227688444,SIGNAL_EXIT,1
SOLUSDT,2021-01-26 20:00:00,2021-01-27 04:00:00,4.025411699999999,3.8469755500000002,6805.529173701508,1.0,-1214.3524244679722,21.93359228223329,20.944563468833127,13.69068303873347,13.096900618328128,26.787583657061596,0.0,0.0,-1257.2305802190388,-4.432742867021506,SIGNAL_EXIT,2
SOLUSDT,2021-01-28 20:00:00,2021-01-29 12:00:00,3.8529254999999996,3.72303755,6784.151929424672,1.0,-881.1795866015128,20.92780781805806,20.2061219025224,13.062884540104358,12.635143760956709,25.698028301061065,0.0,0.0,-922.3135163220934,-3.3711513497989944,SIGNAL_EXIT,4
ETHUSDT,2021-01-29 12:00:00,2021-01-30 12:00:00,1417.5384149999998,1339.339995,17.78946942982528,1.0,-1391.1084020506328,20.189957005000384,19.060918317755878,12.602326986126682,11.919033465329136,24.52136045145582,0.0,0.0,-1430.3592773733892,-5.5164938863402675,SIGNAL_EXIT,6
SOLUSDT,2021-01-30 12:00:00,2021-02-01 12:00:00,3.88924365,4.371213300000001,6116.366946898272,1.0,2947.9032366681336,19.045669583101674,21.3887556367697,11.888076616337923,13.37465960277829,25.262736219116213,0.0,0.0,2907.4688114482624,12.392374800174856,SIGNAL_EXIT,12
BNBUSDT,2021-02-01 12:00:00,2021-02-02 08:00:00,48.8432094,50.087343800000006,546.5075795304534,1.0,679.9288795545768,21.371644632260285,21.898490420198133,13.33992211178854,13.69340321422796,27.033325326016502,0.0,0.0,636.6587445021183,2.547200348386622,SIGNAL_EXIT,5
SOLUSDT,2021-02-02 08:00:00,2021-02-06 00:00:00,4.958678099999999,6.69674995,5511.415141708758,1.0,9579.235511467758,21.880971627861978,29.526855259733892,13.657837862665014,18.463516295480776,32.12135415814579,0.0,0.0,9527.827684580163,35.05111271489877,SIGNAL_EXIT,22
BNBUSDT,2021-02-06 00:00:00,2021-02-08 08:00:00,67.65551085,73.3744944,544.6642634527104,1.0,3114.9259629589196,29.503233775526105,31.971571958872822,18.415561711957203,19.99222858858467,38.407790300541876,0.0,0.0,3053.4511572245206,8.453093440798407,SIGNAL_EXIT,14
SOLUSDT,2021-02-08 08:00:00,2021-02-09 00:00:00,7.561478849999999,7.861167450000001,5276.817957631509,1.0,1581.4021861774536,31.945994701305725,33.18555965448664,19.940303539194655,20.751350459279287,40.69165399847394,0.0,0.0,1516.270631821661,3.9633596277268097,SIGNAL_EXIT,4
BTCUSDT,2021-02-09 00:00:00,2021-02-09 08:00:00,46398.04743,47481.637305000004,0.8926152562719395,1.0,967.2288539668084,33.159011206763054,33.90626708097109,20.69745377173599,21.202017934570275,41.899471706306265,0.0,0.0,900.1635756790743,2.335421283912432,SIGNAL_EXIT,2
BNBUSDT,2021-02-09 08:00:00,2021-02-23 12:00:00,92.53414394999999,204.92458645,457.29118610455987,1.0,51395.15875764134,33.87914206730631,74.96816575976554,21.14695074565551,46.87854287128802,68.02549361694352,0.0,0.0,51286.31144981426,121.45834791612617,SIGNAL_EXIT,85
SOLUSDT,2021-02-23 12:00:00,2021-02-24 08:00:00,14.015604299999998,15.5808057,6675.440376318273,1.0,10448.408622629908,74.90819122715772,83.20699157227992,46.75678702783546,52.03038492512883,98.78717195296429,0.0,0.0,10290.29343983047,11.167562714366895,SIGNAL_EXIT,5
BNBUSDT,2021-02-24 08:00:00,2021-02-24 20:00:00,253.95531419999998,243.87610095,408.9002522940652,1.0,-4121.392840850677,83.1404259790221,79.77679936555833,51.89524839969431,49.885442324636045,101.78069072433036,0.0,0.0,-4284.310066195258,-3.968892433596486,SIGNAL_EXIT,3
SOLUSDT,2021-02-24 20:00:00,2021-02-25 04:00:00,17.4319116,16.341825000000004,5711.451028105046,1.0,-6225.97623229351,79.71297792606588,74.66842655789021,49.75587677642874,46.69111215474632,96.44698893117507,0.0,0.0,-6380.357636777467,-6.25339678753302,SIGNAL_EXIT,2
BNBUSDT,2021-02-25 04:00:00,2021-02-28 04:00:00,251.80654034999998,211.3964489,370.0708327490757,1.0,-14954.596194367798,74.6086918166439,62.585327907696346,46.569843117926204,39.13539764112782,85.70524075905402,0.0,0.0,-15091.790214092138,-16.048070631458476,SIGNAL_EXIT,18
BNBUSDT,2021-02-28 12:00:00,2021-02-28 16:00:00,216.65517344999998,198.17476305,360.51084335215705,1.0,-6662.388338797968,62.53525964537019,57.15532076661551,39.033752772142,35.73994545186131,74.77369822400331,0.0,0.0,-6782.078919209954,-8.529872656959618,SIGNAL_EXIT,1
BNBUSDT,2021-03-01 00:00:00,2021-03-02 08:00:00,210.22275885,246.22872405,339.30620276888624,1.0,12217.047329040668,57.10959651000222,66.83754669602675,35.647119460758404,41.79436386694666,77.44148332770507,0.0,0.0,12093.100185834639,17.127529577181182,SIGNAL_EXIT,8
SOLUSDT,2021-03-02 08:00:00,2021-03-04 08:00:00,14.300046449999998,13.739127000000002,5833.079776232387,1.0,-3271.887899890374,66.78407665866993,64.11313907743069,41.685812966848324,40.09075730203818,81.7765702688865,0.0,0.0,-3402.7851156264746,-3.922500895093223,SIGNAL_EXIT,12
BNBUSDT,2021-03-04 08:00:00,2021-03-12 00:00:00,243.49178505,289.64110700000003,328.60759077647896,1.0,15165.017501957587,64.06184856616876,76.14261308888189,39.9866311140142,47.61293965036577,87.59957076437996,0.0,0.0,15024.813040302537,18.95313303507281,SIGNAL_EXIT,46
BTCUSDT,2021-03-12 00:00:00,2021-03-12 08:00:00,57802.036575,56642.56455,1.6439912445942233,1.0,-1906.161857451927,76.08169899841079,74.4959041532505,47.48927638630913,46.5832317116352,94.07250809794434,0.0,0.0,-2056.739460603588,-2.0059362847804563,SIGNAL_EXIT,2
SOLUSDT,2021-03-12 08:00:00,2021-03-12 20:00:00,16.043717849999997,14.67875695,5794.850598172291,1.0,-7909.744487846767,74.43630742992791,68.04896279370655,46.46224286854473,42.551877684905286,89.01412055345001,0.0,0.0,-8052.229758070402,-8.50775931589944,SIGNAL_EXIT,3
BTCUSDT,2021-03-12 20:00:00,2021-03-22 04:00:00,56970.881205,57535.387915,1.4906766089877967,1.0,841.4969482136597,67.99452362347158,68.61332556314373,42.44135932318801,42.904780867396916,85.34614019058492,0.0,0.0,704.8890990270445,0.9908688404673264,SIGNAL_EXIT,56
SOLUSDT,2021-03-22 04:00:00,2021-03-25 00:00:00,15.177584999999999,13.577607800000001,5641.8386188226805,1.0,-9026.813156195767,68.55843490269322,61.28213762981445,42.7933459237635,38.320496266765055,81.11384219052856,0.0,0.0,-9156.653728728275,-10.541711346040875,SIGNAL_EXIT,17
SOLUSDT,2021-03-26 08:00:00,2021-03-26 12:00:00,14.013403199999999,13.967013000000001,5457.643350169112,1.0,-253.18116654300206,61.2331119197106,60.98158049694044,38.22096790990304,38.13255408762473,76.35352199752776,0.0,0.0,-375.3958589596531,-0.33104164161920074,SIGNAL_EXIT,1
SOLUSDT,2021-03-26 16:00:00,2021-03-30 20:00:00,13.95327315,19.26386325,5454.280184104765,1.0,28965.446348332945,60.93279523254289,84.05640607502322,38.033513865782176,52.561534564163566,90.59504842994573,0.0,0.0,28820.45714702538,38.059816094118396,SIGNAL_EXIT,25
BNBUSDT,2021-03-30 20:00:00,2021-03-31 12:00:00,311.33148795,298.54775145,336.9478067171966,1.0,-4307.451975325563,83.9891609501632,80.47600804114262,52.425018504119215,50.32266635887892,102.74768486299814,0.0,0.0,-4471.917144316868,-4.106149552740726,SIGNAL_EXIT,4
SOLUSDT,2021-03-31 12:00:00,2021-04-01 08:00:00,19.450320299999998,19.9762069,5163.623059521155,1.0,2715.4801744531946,80.41162723470971,82.51968207248449,50.19196522545266,51.60060159609615,101.7925668215488,0.0,0.0,2552.5488651460005,2.7037426216575127,SIGNAL_EXIT,5
BNBUSDT,2021-04-01 08:00:00,2021-04-03 00:00:00,313.44914625,338.12405340000004,328.55291033419525,1.0,8107.012556358551,82.45366632682651,88.8733134388519,51.466581330436064,55.573607703126235,107.0401890335623,0.0,0.0,7935.685576592872,7.872060729851174,SIGNAL_EXIT,10
ETHUSDT,2021-04-03 00:00:00,2021-04-03 12:00:00,2134.756845,2095.3917800000004,51.956252783598835,1.0,-2045.2612679827732,88.80221478810081,87.09496400188412,55.42926850090968,54.46158329280702,109.8908517937167,0.0,0.0,-2221.158446772758,-1.844006969327671,SIGNAL_EXIT,3
SOLUSDT,2021-04-03 12:00:00,2021-04-05 20:00:00,22.46932905,23.53872475,4837.464639395745,1.0,5173.163884271866,87.02528803068262,91.09419890767555,54.32013230899318,56.962355495042125,111.2824878040353,0.0,0.0,4995.044397333508,4.7593575118345655,SIGNAL_EXIT,14
BNBUSDT,2021-04-05 20:00:00,2021-04-07 16:00:00,373.9184658,374.1282423,304.0385632437472,1.0,63.78014566231173,91.02132354854942,90.99953060624044,56.8144093513825,56.90315820800433,113.71756755938682,0.0,0.0,-118.24070849247812,0.056102203872497876,SIGNAL_EXIT,11
SOLUSDT,2021-04-07 16:00:00,2021-04-10 00:00:00,26.620103399999998,27.6055903,4266.23012276551,1.0,4204.313898370808,90.92673098175544,94.2174407156667,56.75536581519048,58.91535812635264,115.67072394154312,0.0,0.0,4019.169726673386,3.7020400904979267,SIGNAL_EXIT,14
BNBUSDT,2021-04-10 00:00:00,2021-04-16 00:00:00,454.21679489999997,541.5641824500001,258.87074786169387,1.0,22611.68353883374,94.14206676309415,112.15609994075068,58.762339523781506,70.13262877733763,128.89496830111915,0.0,0.0,22405.38537212989,19.230329774404414,SIGNAL_EXIT,36
ETHUSDT,2021-04-16 00:00:00,2021-04-18 00:00:00,2515.29702,2316.491175,55.647862394770705,1.0,-11063.120305836106,112.0663750607981,103.12622571608057,69.9504759874753,64.48613413961898,134.4366101270943,0.0,0.0,-11278.312906612984,-7.903871527665543,SIGNAL_EXIT,12
BNBUSDT,2021-04-18 00:00:00,2021-04-18 04:00:00,515.0752089,480.40237865,249.86955297170215,1.0,-8663.684594831213,103.0437247355077,96.03034207985432,64.31864677393085,60.04898829405295,124.3676350679838,0.0,0.0,-8862.758661646574,-6.731605336635724,SIGNAL_EXIT,1
ETHUSDT,2021-04-30 16:00:00,2021-05-04 04:00:00,2737.8382349999997,3230.7838,43.77393163987713,1.0,21578.165464490627,95.95351780619043,113.13928736353796,59.893025357283484,70.74742831636658,130.64045367365006,0.0,0.0,21369.0726593209,18.004919308170905,SIGNAL_EXIT,21
ETHUSDT,2021-05-04 08:00:00,2021-05-04 16:00:00,3315.6569999999997,3226.74582,42.58520140687813,1.0,-3786.3005076231775,113.04877593364716,109.92929650680169,70.5636787311842,68.74018040695594,139.30385913814013,0.0,0.0,-4009.278580063626,-2.6815554202379683,SIGNAL_EXIT,2
ETHUSDT,2021-05-05 16:00:00,2021-05-07 04:00:00,3307.4428949999997,3422.288,41.47973354016918,1.0,4763.744353792765,109.84135306959625,113.56447547017481,68.56164416986618,71.01330382076918,139.57494799063537,0.0,0.0,4540.338525252993,3.472323140442319,SIGNAL_EXIT,9
ETHUSDT,2021-05-07 12:00:00,2021-05-10 20:00:00,3444.6514649999995,3988.18491,41.1445272993268,1.0,22363.426665899664,113.47362388979867,131.2735863234066,70.82886368732021,82.08703496960943,152.91589865692964,0.0,0.0,22118.679455686455,15.779054877472214,SIGNAL_EXIT,20
ETHUSDT,2021-05-11 20:00:00,2021-05-12 16:00:00,4069.0334999999995,4186.84553,40.26251952717531,1.0,4743.409158411165,131.16856745434785,134.85835992711333,81.87383345849283,84.32863927408292,166.20247273257576,0.0,0.0,4477.382231029704,2.895332024177242,SIGNAL_EXIT,5
BTCUSDT,2021-06-14 16:00:00,2021-06-14 20:00:00,40705.712685,39696.20197,4.134636884462286,1.0,-4173.960237498881,134.75047323917164,131.3035046705812,84.10961572998106,82.10574329074116,166.21535902072222,0.0,0.0,-4440.014215408633,-2.4800222091971875,SIGNAL_EXIT,1
BTCUSDT,2021-06-15 00:00:00,2021-06-15 12:00:00,40536.53814,39819.980050000006,4.0424487731474805,1.0,-2896.649371809367,131.1984618668447,128.77618359990373,81.89249318924219,80.5253774386425,162.41787062788467,0.0,0.0,-3156.6240172761154,-1.767684471538327,SIGNAL_EXIT,3
BTCUSDT,2021-07-24 08:00:00,2021-07-31 12:00:00,33823.393245,41571.34393,4.7515274115019315,1.0,36814.600062742684,128.67316265302384,158.02190417309555,80.3162319608393,98.81309665649724,179.12932861733654,0.0,0.0,36527.904995916564,22.90707685322305,SIGNAL_EXIT,43
SOLUSDT,2021-07-31 12:00:00,2021-08-02 16:00:00,34.653318,33.803090000000005,5690.983553884987,1.0,-4838.633565052492,157.89548664975706,153.89826340839525,98.55645318615714,96.234531896171,194.79098508232815,0.0,0.0,-5150.427315110644,-2.453525518104772,SIGNAL_EXIT,13
ETHUSDT,2021-08-02 16:00:00,2021-08-03 16:00:00,2634.7167,2495.37169,72.89783977620365,1.0,-10157.950212593496,153.77514479766853,145.52576451175563,95.9845856333168,90.9991023710289,186.9836880043457,0.0,0.0,-10457.25112190292,-5.2888042953536525,SIGNAL_EXIT,6
SOLUSDT,2021-08-03 16:00:00,2021-08-06 04:00:00,34.93746,35.9070375,5198.324964988371,1.0,5040.178923741011,145.40934390014624,149.32515956401892,90.76275388869597,93.37491218358223,184.1376660722782,0.0,0.0,4745.444420276846,2.7751802792761686,SIGNAL_EXIT,15
ETHUSDT,2021-08-06 04:00:00,2021-08-06 16:00:00,2762.250435,2836.8508650000003,67.4659749292512,1.0,5032.990740091387,149.2056994363677,153.1127274688917,93.13239310146318,95.74332633119874,188.87571943266192,0.0,0.0,4730.672313186128,2.7007120373573374,SIGNAL_EXIT,3
SOLUSDT,2021-08-06 16:00:00,2021-08-07 12:00:00,39.7068435,40.003988,4812.389742623556,1.0,1429.9751438770136,152.9902372869166,154.01182521218868,95.4946558577522,96.30554352938863,191.80019938714082,0.0,0.0,1122.9730813779083,0.7483458109683327,SIGNAL_EXIT,5
ETHUSDT,2021-08-07 12:00:00,2021-08-11 04:00:00,3106.9927199999997,3157.630395,61.86267506744323,1.0,3132.582034695818,153.8886157520189,156.27157048717393,96.05541283070072,97.71859084990255,193.77400368060327,0.0,0.0,2822.4218484566254,1.629797027654458,SIGNAL_EXIT,22
BNBUSDT,2021-08-11 04:00:00,2021-08-15 12:00:00,379.25953499999997,403.168315,514.2310923975832,1.0,12294.638057293509,156.14655323078418,165.85734643403435,97.46479009756463,103.71269787020537,201.17748796777,0.0,0.0,11972.634157628689,6.304068268184751,SIGNAL_EXIT,26
SOLUSDT,2021-08-15 12:00:00,2021-08-23 12:00:00,46.791384,72.7086275,4423.6798175397425,1.0,114649.5869972131,165.72466055688716,257.3117504262121,103.44332885334966,160.90029416345902,264.3436230168087,0.0,0.0,114226.55058622999,55.38892267003687,SIGNAL_EXIT,48
BNBUSDT,2021-08-23 12:00:00,2021-08-27 04:00:00,498.96936,474.06285,643.5771334362356,1.0,-16029.260309700916,257.1059010258712,244.07680805728972,160.4823939936387,152.62431719439397,313.1067111880327,0.0,0.0,-16530.443018784077,-4.991591066834238,SIGNAL_EXIT,22
SOLUSDT,2021-08-27 04:00:00,2021-09-01 20:00:00,81.4407,114.92251000000002,3740.2435356884703,1.0,125230.12341564962,243.8815466108439,343.87054010607494,152.22791190252474,215.02660086668214,367.2545127692069,0.0,0.0,124642.3713289327,41.1118887730582,SIGNAL_EXIT,34
ETHUSDT,2021-09-01 20:00:00,2021-09-02 16:00:00,3714.95655,3754.431845,115.5197115693893,1.0,4560.174692516577,343.5954436739901,346.96870707306414,214.46812051414625,216.96392388259235,431.4320443967386,0.0,0.0,3869.6105417695226,1.0626044872584093,SIGNAL_EXIT,5
SOLUSDT,2021-09-02 16:00:00,2021-09-07 16:00:00,121.93093499999999,168.97547,3551.331940513289,1.0,167070.75977209536,346.6911321074057,480.07038701939604,216.400411795129,300.19408893159147,516.5945007267205,0.0,0.0,166243.99825296857,38.582936315546185,SIGNAL_EXIT,30
SOLUSDT,2021-09-08 00:00:00,2021-09-08 04:00:00,173.576745,172.943485,3451.661840164798,1.0,-2185.799376902686,479.6863307097805,477.5539421436905,299.4144063250236,298.62052410182804,598.0349304268516,0.0,0.0,-3143.0396497561574,-0.3648299776562688,SIGNAL_EXIT,1
SOLUSDT,2021-09-09 16:00:00,2021-09-09 20:00:00,201.35062499999998,184.917495,2959.9495995529173,1.0,-48641.236562900966,477.17189898997566,437.87717222046285,297.84492845495174,273.8101377066086,571.6550661615604,0.0,0.0,-49556.2856341114,-8.161449709927634,SIGNAL_EXIT,1
SOLUSDT,2021-09-10 04:00:00,2021-09-10 08:00:00,194.27709,182.54868,2812.8435588204225,1.0,-32990.18252370502,437.52687048268655,410.7847029673364,273.09898112581897,256.8688737914699,529.9678549172888,0.0,0.0,-33838.494097155046,-6.036949596064053,SIGNAL_EXIT,1
SOLUSDT,2021-09-14 16:00:00,2021-09-20 04:00:00,159.33962999999997,145.02745000000002,3217.401960397412,1.0,-46048.035989560485,410.45607520496253,373.28928155315015,256.2017181063826,233.4225122267626,489.6242303331452,0.0,0.0,-46831.7813463186,-8.982184783534365,SIGNAL_EXIT,33
BTCUSDT,2021-10-01 12:00:00,2021-10-02 16:00:00,47511.814034999996,47808.02403000001,9.805252261396983,1.0,2904.413723322257,372.99065012790766,375.01578858646315,232.81625287840063,234.50211892594905,467.3183718043497,0.0,0.0,2156.4072846078857,0.6234449284167645,SIGNAL_EXIT,7
SOLUSDT,2021-10-02 16:00:00,2021-10-05 16:00:00,170.52522,162.25883000000002,2744.579389304039,1.0,-22687.763617948942,374.715775955594,356.26579244047036,233.8930555564697,222.77750902977036,456.67056458624006,0.0,0.0,-23418.745186345008,-4.847605533070108,SIGNAL_EXIT,18
BTCUSDT,2021-10-05 16:00:00,2021-10-13 12:00:00,49818.466785,55183.1946,8.924802842632102,1.0,47879.13805325956,355.980779806518,393.99930562528044,222.19889754037513,246.37275239199957,468.5716499323747,0.0,0.0,47129.15796782776,10.768552629594954,SIGNAL_EXIT,47
BNBUSDT,2021-10-13 12:00:00,2021-10-15 04:00:00,461.33055,465.46715,1065.854946349845,1.0,4409.015571070755,393.68410618078025,396.89637135269226,245.73285788095018,248.1843242575453,493.9171821384955,0.0,0.0,3618.4350935372822,0.8966672595170614,SIGNAL_EXIT,10
ETHUSDT,2021-10-15 04:00:00,2021-10-17 16:00:00,3822.8404649999998,3786.315895,129.57040543549257,1.0,-4732.503343256975,396.57885425561005,392.4755884976,247.53972462030939,245.41995278737474,492.9596774076841,0.0,0.0,-5521.557786010186,-0.9554301398240428,SIGNAL_EXIT,15
BTCUSDT,2021-10-17 16:00:00,2021-10-19 04:00:00,60794.512064999995,62557.565570000006,8.056810257836808,1.0,14204.587564199226,392.16160802680196,403.21154879173986,244.78253294624827,252.13328463711133,496.9158175833596,0.0,0.0,13409.214407380685,2.9000208162128143,SIGNAL_EXIT,9
BNBUSDT,2021-10-19 04:00:00,2021-10-19 20:00:00,494.74724999999995,483.35820000000007,1017.1018342422932,1.0,-11583.82364527707,402.8889795527065,393.2996094528426,251.4784285163575,245.9352235197409,497.41365203609837,0.0,0.0,-12380.01223428262,-2.3019935936985774,SIGNAL_EXIT,4
BTCUSDT,2021-10-19 20:00:00,2021-10-21 00:00:00,64202.66529,65968.3993,7.645137861796628,1.0,13499.279933713042,392.98496976528037,403.47000573643857,245.29646538568986,252.2949010357124,497.59136642140226,0.0,0.0,12702.824958211322,2.750250323758806,SIGNAL_EXIT,7
ETHUSDT,2021-10-21 00:00:00,2021-10-21 04:00:00,4163.450685,4183.72709,120.94075996845389,1.0,2452.2438301282214,403.1472297318494,404.7865070121665,251.63962515495075,253.11812594550332,504.7577511004541,0.0,0.0,1644.3100933842056,0.487009611355599,SIGNAL_EXIT,1
SOLUSDT,2021-10-21 04:00:00,2021-10-28 20:00:00,184.29209999999998,198.1009,2741.15865292321,1.0,37852.111606486076,404.4626778065568,434.4207969495004,252.46071193419436,271.64882250467053,524.1095344388649,0.0,0.0,37013.228131730015,7.492887649551999,SIGNAL_EXIT,46
ETHUSDT,2021-10-28 20:00:00,2021-10-29 20:00:00,4261.1695199999995,4401.75802,127.23208959065634,1.0,17887.368627416086,434.07326031194077,448.0358966056241,270.94327942503116,280.1625166368107,551.1057960618418,0.0,0.0,17005.259470498524,3.299293758207507,SIGNAL_EXIT,6
BNBUSDT,2021-10-29 20:00:00,2021-11-03 12:00:00,530.6651999999999,552.1238,1053.6759474571468,1.0,22610.41068610398,447.6774678883396,465.40765446291215,279.43486126556803,291.02529668768193,570.46015795325,0.0,0.0,21697.325563752725,4.043717206253595,SIGNAL_EXIT,28
SOLUSDT,2021-11-03 12:00:00,2021-11-05 08:00:00,231.81584999999998,242.628625,2505.562605386292,1.0,27092.084700455805,465.0353283393418,486.33696783703493,290.26942783398863,304.11266122876236,594.382089062751,0.0,0.0,26140.712404279428,4.664381231913183,SIGNAL_EXIT,11
BNBUSDT,2021-11-05 08:00:00,2021-11-09 00:00:00,594.99735,653.2732000000001,1020.0867700170326,1.0,59446.423596497196,485.9478982627653,533.1162788213528,303.322801064501,333.36435644149964,636.6871575060006,0.0,0.0,58427.35941941308,9.794304125892344,SIGNAL_EXIT,22
BTCUSDT,2021-11-09 00:00:00,2021-11-11 16:00:00,67559.58291,64767.190205,9.84804100031812,1.0,-27499.5978478292,532.6897857982957,510.2639556913937,332.4985219699558,319.07450956187773,651.5730315318335,0.0,0.0,-28542.55158931889,-4.1332296392651,SIGNAL_EXIT,16
ETHUSDT,2021-11-11 16:00:00,2021-11-12 16:00:00,4722.17991,4568.784465,134.85505360892188,1.0,-20686.150958839444,509.85574452684057,492.8989391641476,318.245789562248,308.2159449500648,626.4617345123128,0.0,0.0,-21688.905642530433,-3.2484032358690906,SIGNAL_EXIT,6
BNBUSDT,2021-11-12 16:00:00,2021-11-16 04:00:00,613.7067,608.59555,1002.332662159314,1.0,-5123.072586195531,492.50462001281625,488.0121582478495,307.41542748423956,305.1601789943775,612.575606478617,0.0,0.0,-6103.589364456197,-0.8328326870148155,SIGNAL_EXIT,21
SOLUSDT,2021-12-27 16:00:00,2021-12-27 20:00:00,201.670785,200.42973500000002,3019.969223122937,1.0,-3747.932804356639,487.6217485212513,484.23330487894896,304.3675981524509,302.7972141563577,607.1648123088087,0.0,0.0,-4719.787857756839,-0.6153841271555386,SIGNAL_EXIT,1
BTCUSDT,2022-02-05 00:00:00,2022-02-16 04:00:00,41592.48585,43949.284365,14.529632925885151,1.0,34243.417303221264,483.8459182350458,510.85357534303483,302.0107705525129,319.4432061924534,621.4539767449662,0.0,0.0,33248.71780964318,5.666404560428557,SIGNAL_EXIT,67
BNBUSDT,2022-02-16 04:00:00,2022-02-17 16:00:00,431.31555,413.39320000000004,1478.1420950646639,1.0,-26491.779977482085,510.4448924827604,488.84311258678855,318.6135285911153,305.67978525935325,624.2933138504686,0.0,0.0,-27491.067982551634,-4.155275644478837,SIGNAL_EXIT,9
